Latitude,Longitude,Elevation
4220N,04249E,175
4220N,04259E,598
4216N,04238E,116
4221N,04324E,415
4219N,04318E,149
4214N,04359E,871
4159N,04333E,690
4207N,04429E,760
4221N,04442E,1064
4205N,04442E,902
4207N,04458E,1091
4202N,04513E,546
4224N,04656E,1546
4203N,04818E,-19
4249N,04707E,472
4301N,04726E,32
4234N,04752E,-21
4227N,04740E,519
4150N,04145E,7
4155N,04159E,174
4139N,04138E,6
4201N,04218E,221
4134N,04137E,949
4143N,04250E,1265
4138N,04259E,982
4142N,04242E,1185
4137N,04252E,1097
4201N,04327E,673
4134N,04315E,983
4150N,04323E,794
4143N,04331E,1665
4139N,04337E,1995
4159N,04407E,612
4156N,04425E,616
4142N,04423E,1195
4135N,04405E,1457
4133N,04428E,1140
4156N,04435E,551
4142N,04445E,403
4141N,04457E,467
4156N,04523E,543
4144N,04520E,806
4145N,04548E,410
4149N,04618E,435
4138N,04639E,518
4136N,04603E,291
4133N,04625E,213
4124N,04329E,1716
4107N,04417E,1506
4127N,04433E,534
4127N,04506E,303
4108N,04525E,333
4125N,04615E,801
4113N,04710E,636
4128N,04744E,1018
4125N,04853E,27
4122N,04831E,552
4057N,04347E,1878
4052N,04357E,1798
4047N,04350E,1529
4101N,04423E,1397
4035N,04421E,1891
4049N,04430E,1379
4045N,04452E,1255
4032N,04457E,1918
4033N,04456E,1937
4052N,04509E,733
4053N,04523E,900
4036N,04521E,1834
4043N,04625E,303
4059N,04752E,682
4046N,04702E,94
4037N,04709E,15
4039N,04745E,95
4052N,04856E,1082
4032N,04856E,755
4038N,04838E,749
4036N,04938E,-19
4019N,04340E,1255
4009N,04402E,866
4008N,04428E,890
4024N,04438E,1792
4030N,04446E,1761
4021N,04508E,1951
4008N,04519E,1945
4013N,04546E,1940
4021N,04701E,164
4022N,04708E,69
4021N,04810E,4
4032N,05000E,28
4027N,05004E,-1
4028N,05019E,-24
3957N,04433E,822
3950N,04442E,818
3959N,04656E,378
3949N,04645E,829
3932N,04601E,1615
3946N,04645E,1304
3949N,04730E,62
3936N,04709E,430
3958N,04924E,-16
3924N,04915E,-24
3912N,04525E,886
3857N,04538E,736
3930N,04621E,1367
3855N,04601E,788
3854N,04615E,629
3912N,04626E,704
3928N,04833E,4
3940N,04836E,4
3846N,04824E,1115
3844N,04850E,-11
3827N,04853E,-21
4433N,05015E,-20
4444N,05158E,56
4419N,05436E,143
4451N,05620E,126
4435N,06109E,55
4404N,06254E,88
4446N,06532E,129
4410N,06645E,151
4448N,06907E,190
4445N,07000E,207
4448N,07104E,266
4417N,07257E,350
4335N,05105E,-15
4353N,05731E,128
4345N,05844E,68
4305N,05856E,64
4336N,06156E,64
4309N,06420E,233
4333N,06854E,820
4316N,06813E,209
4348N,06912E,481
4347N,07056E,366
4302N,06922E,365
4251N,07452E,627
4342N,07347E,456
4258N,05407E,-79
4257N,05949E,66
4227N,05937E,77
4204N,05924E,73
4232N,06317E,333
4248N,06725E,185
4204N,06807E,238
4218N,06936E,552
4210N,07053E,2151
4251N,07123E,653
4257N,07245E,683
4231N,07215E,1216
4251N,07406E,726
4251N,07432E,760
4209N,07359E,2092
4101N,05259E,-23
4150N,05843E,62
4102N,05746E,62
4150N,05959E,88
4134N,06034E,99
4145N,06228E,98
4144N,06437E,238
4148N,06643E,202
4103N,06517E,200
4120N,06755E,240
4128N,06802E,306
4116N,06916E,489
4154N,07022E,1258
4140N,07043E,1759
4154N,07121E,1937
4150N,07252E,986
4044N,07220E,477
4002N,05259E,89
4043N,05525E,115
4004N,05723E,46
4015N,05824E,84
4028N,06217E,143
4051N,06320E,208
4041N,06427E,219
4033N,06541E,501
4008N,06521E,347
4007N,06750E,345
4049N,06841E,264
4013N,06850E,356
4013N,06944E,428
4048N,07038E,699
4033N,07057E,405
4007N,07038E,874
4059N,07135E,476
4055N,07257E,765
4032N,07248E,875
4022N,07145E,577
4019N,07333E,1555
3929N,05422E,16
3927N,05310E,-14
3855N,05305E,-26
3941N,05534E,-9
3915N,05531E,35
3919N,05836E,89
3935N,05959E,108
3943N,06437E,230
3930N,06351E,196
3905N,06336E,193
3942N,06700E,724
3929N,06738E,1015
3954N,06859E,1006
3935N,06838E,3150
3923N,06837E,1507
3926N,06957E,2564
3918N,07320E,4267
3944N,07316E,3155
3728N,05358E,-23
3837N,05511E,208
3738N,05447E,32
3859N,05617E,97
3813N,05539E,315
3851N,05824E,87
3826N,05725E,161
3841N,06110E,147
3805N,06248E,190
3828N,06422E,270
3848N,06543E,376
3839N,06656E,2121
3815N,06650E,1601
3816N,06754E,520
3834N,06820E,821
3833N,06847E,803
3825N,06921E,549
3806N,06919E,660
3815N,06931E,908
3902N,07018E,1316
3825N,07047E,1284
3855N,07210E,4169
3817N,07120E,1737
3808N,07237E,3290
3905N,07325E,3930
3831N,07341E,4307
3810N,07359E,3576
3804N,07428E,3740
3758N,05820E,210
3721N,05938E,308
3723N,06031E,188
3736N,06211E,241
3718N,06225E,262
3750N,06512E,242
3731N,06601E,266
3740N,06701E,421
3714N,06716E,302
3659N,06802E,349
3749N,06847E,430
3717N,06808E,380
3755N,06945E,660
3729N,06923E,446
3714N,06905E,364
3730N,07130E,2080
3742N,07257E,3744
3644N,07139E,2524
3632N,06113E,279
3517N,06221E,630
3555N,06255E,349
3703N,04113E,455
3649N,03800E,351
3611N,03713E,393
3642N,03857E,349
3630N,04045E,296
3556N,03637E,451
3532N,03546E,7
3508N,03643E,309
3556N,03901E,246
3519N,04009E,212
3453N,03553E,5
3445N,03643E,485
3433N,03818E,404
3449N,03608E,359
3425N,04055E,182
3325N,03631E,605
3402N,03643E,1333
3329N,03840E,708
3236N,03606E,543
3349N,03529E,19
3349N,03551E,920
3352N,03600E,920
3427N,03548E,6
3415N,03603E,1916
3349N,03546E,1524
3259N,03530E,934
3248N,03502E,8
3240N,03511E,50
3206N,03447E,4
3200N,03449E,30
3200N,03454E,49
3147N,03513E,754
3114N,03447E,207
3000N,03450E,432
2933N,03457E,13
3230N,03812E,688
3233N,03551E,619
3212N,03708E,670
3222N,03615E,687
3159N,03559E,773
3140N,03558E,721
3152N,03530E,-275
3152N,03513E,759
3102N,03528E,-350
3010N,03547E,1070
2938N,03501E,51
2929N,03459E,3
3141N,03840E,813
3054N,04108E,552
3125N,03716E,499
2947N,04006E,684
2938N,04329E,447
2820N,04607E,355
2822N,03638E,770
2736N,03836E,860
2754N,04532E,413
2824N,04830E,8
2726N,04141E,1013
2612N,03628E,16
2618N,04346E,650
2616N,05009E,17
2624N,05006E,10
2703N,04924E,8
2517N,04929E,172
2518N,04942E,151
2433N,03942E,631
2548N,04200E,783
2430N,04424E,990
2456N,04643E,612
2443N,04643E,612
2409N,03804E,1
2400N,03812E,11
2412N,04718E,439
2342N,04436E,1080
2913N,04759E,55
2906N,04808E,122
2904N,04809E,16
2902N,04809E,6
2928N,04817E,5
3648N,04206E,382
3619N,04150E,476
3619N,04309E,223
3637N,04413E,1088
3528N,04424E,331
3525N,04508E,701
3533N,04527E,853
3428N,04157E,150
3456N,04329E,150
3404N,04222E,140
3418N,04526E,202
3302N,04017E,615
3347N,04138E,409
3317N,04329E,45
3314N,04414E,34
3316N,04414E,34
3435N,04418E,107
3237N,04401E,29
3202N,04215E,305
3210N,04603E,15
3159N,04419E,32
3159N,04459E,20
3118N,04516E,6
3105N,04614E,3
3151N,04710E,9
3030N,04432E,202
3006N,04607E,144
3025N,04739E,19
3034N,04747E,2
2959N,04830E,2
3939N,04808E,45
3920N,04426E,1470
3833N,04458E,1107
3826N,04704E,1390
3805N,04617E,1361
3815N,04817E,1342
3756N,04732E,1500
3732N,04505E,1312
3724N,04616E,1476
3728N,04928E,-23
3715N,04936E,-7
3728N,05720E,1074
3646N,04543E,1385
3615N,04616E,1493
3641N,04829E,1663
3615N,05000E,1278
3654N,05040E,-20
3630N,05135E,-20
3643N,05239E,-21
3627N,05249E,14
3649N,05428E,155
3625N,05502E,1345
3651N,05416E,1287
3633N,06110E,236
3613N,05740E,941
3616N,05938E,980
3520N,04700E,1373
3541N,05121E,1191
3533N,05323E,1171
3516N,05913E,1333
3512N,05828E,1060
3431N,04535E,378
3416N,04707E,1322
3512N,04841E,1679
3406N,04942E,1720
3439N,05054E,928
3338N,04625E,1363
3330N,04818E,1125
3224N,04941E,1972
3359N,05127E,982
3347N,05505E,921
3336N,05655E,711
3401N,05810E,1293
3224N,04823E,143
3219N,05051E,2078
3237N,05140E,1590
3252N,05912E,1491
3120N,04840E,22
3159N,04916E,372
3111N,05240E,2004
3154N,05424E,1230
3132N,06002E,1211
3120N,06129E,489
3046N,04939E,19
3022N,04815E,11
3033N,04912E,4
3046N,04940E,29
3021N,05049E,738
3050N,05141E,1880
3015N,05658E,1754
2916N,05016E,3
2932N,05235E,1491
2928N,05543E,1739
2914N,05635E,2258
2906N,05824E,1067
2928N,06053E,1370
2859N,05050E,19
2858N,05341E,1383
2713N,05622E,10
2720N,06220E,1195
2712N,06042E,591
2630N,05359E,30
2635N,05450E,14
2553N,05429E,17
2550N,05450E,6
2539N,05746E,4
2526N,06022E,10
2525N,06045E,6
3826N,07048E,1320
3753N,07013E,1040
3707N,07031E,1200
3640N,06543E,360
3642N,06712E,378
3640N,06855E,433
3713N,06725E,300
3651N,07005E,1000
3642N,07134E,2620
3630N,07115E,2600
3514N,06217E,680
3555N,06445E,815
3712N,06744E,304
3728N,06940E,810
3519N,06901E,3366
3518N,06904E,3172
3508N,06915E,1630
3435N,06806E,3400
3501N,07126E,880
3439N,06135E,800
3500N,06307E,914
3413N,06213E,964
3448N,06325E,1280
3453N,06518E,2070
3430N,06618E,2800
3449N,06749E,2550
3423N,06702E,2710
3435N,06859E,2114
3433N,06913E,1791
3426N,07028E,580
3324N,06217E,1150
3418N,06751E,2975
3332N,06825E,2183
3337N,06914E,2350
3321N,06957E,1146
3222N,06211E,700
3237N,06340E,1375
3210N,06506E,1000
3207N,06654E,1565
3212N,06821E,2800
3255N,06908E,2262
3100N,06151E,478
3133N,06422E,780
3130N,06551E,1010
2243N,04137E,970
2218N,04642E,543
2213N,05053E,588
2220N,05400E,468
2124N,03912E,10
2140N,03909E,12
2130N,03912E,15
2129N,03950E,310
2118N,04018E,2089
2129N,04033E,1449
2018N,04138E,1656
2030N,04512E,617
1906N,04112E,1
1959N,04237E,1157
1814N,04239E,2084
1818N,04248E,2054
1737N,04426E,1203
1728N,04707E,722
1654N,04235E,3
1654N,04230E,6
2616N,05039E,2
2518N,05133E,4
2515N,05134E,10
2454N,05133E,5
2537N,05556E,31
2515N,05520E,5
2520N,05531E,33
2506N,05620E,28
2426N,05428E,3
2426N,05439E,27
2415N,05536E,262
2337N,05323E,94
2613N,05614E,3
2414N,05547E,299
2428N,05638E,4
2316N,05632E,1000
2304N,05739E,1755
2335N,05817E,8
2338N,05834E,4
2221N,05629E,170
2255N,05731E,1900
2238N,05840E,1100
2232N,05929E,14
2123N,05703E,135
2040N,05854E,19
1958N,05617E,122
1808N,05511E,269
1655N,05355E,33
1740N,05402E,445
1702N,05405E,20
1658N,04344E,1890
1612N,04447E,1900
1605N,04310E,2000
1531N,04411E,2190
1526N,04520E,1000
1445N,04258E,115
1358N,04535E,1011
1315N,04317E,3
1341N,04409E,1385
1550N,04335E,1760
1559N,04857E,700
1605N,05205E,42
1523N,04412E,2190
1530N,04521E,1070
1522N,04235E,15
1445N,04259E,115
1558N,04848E,701
1433N,04650E,1067
1440N,04922E,25
1431N,04651E,1097
1435N,04915E,25
1341N,04408E,1385
1250N,04502E,3
1315N,04408E,3
1240N,04502E,3
1238N,05354E,45
3551N,07150E,1500
3534N,07147E,1465
3555N,07420E,1454
3444N,07221E,951
3401N,07135E,360
3404N,07159E,317
3411N,07315E,1309
3423N,07321E,981
3352N,07005E,1726
3258N,07032E,404
3334N,07126E,513
3337N,07306E,508
3259N,07007E,921
3233N,07131E,212
3203N,07240E,188
3256N,07343E,234
3230N,07432E,256
3121N,06928E,1407
3149N,07055E,173
3133N,07420E,215
3131N,07424E,217
3015N,06653E,1589
3016N,06655E,1621
3046N,07217E,150
3012N,07126E,123
2957N,07315E,163
2953N,06943E,1098
2902N,06635E,2015
2933N,06753E,134
2924N,07147E,113
2849N,06245E,683
2853N,06424E,850
2818N,06828E,56
2839N,07041E,88
2740N,06854E,68
2559N,06302E,122
2658N,06406E,981
2750N,06638E,1232
2651N,06808E,47
2615N,06822E,38
2504N,06148E,57
2516N,06329E,6
2513N,06438E,2
2523N,06825E,41
2531N,06947E,6
2454N,06708E,22
2454N,06656E,16
2448N,06659E,4
2438N,06854E,11
2601N,08824E,54
2544N,08914E,34
2539N,08841E,37
2451N,08922E,20
2456N,08957E,20
2443N,09026E,19
2458N,09153E,35
2454N,09153E,35
2422N,08842E,20
2408N,08903E,14
2415N,08956E,20
2418N,09144E,23
2351N,09024E,10
2346N,09023E,9
2336N,08951E,9
2326N,09111E,10
2311N,08910E,7
2310N,09011E,13
2302N,09125E,8
2247N,08932E,4
2245N,09022E,4
2241N,09039E,5
2220N,09020E,3
2235N,09142E,10
2238N,09212E,63
2221N,09149E,34
2216N,09149E,6
2159N,09014E,9
2126N,09158E,4
2052N,09218E,6
3403N,07424E,2655
3405N,07450E,1587
3359N,07447E,1666
3240N,07450E,367
3216N,07623E,1211
3235N,07704E,3348
3216N,07710E,2039
3138N,07452E,234
3120N,07520E,241
3128N,07535E,236
3115N,07640E,587
3106N,07710E,2202
3055N,07440E,200
3010N,07435E,211
3020N,07628E,251
3023N,07646E,272
3054N,07701E,1986
3019N,07802E,682
3027N,07805E,2042
3033N,07934E,1875
2955N,07355E,177
2910N,07544E,221
2951N,07753E,274
2924N,07928E,1953
2928N,07939E,2311
2800N,07318E,224
2815N,07455E,291
2820N,07535E,301
2850N,07635E,227
2800N,07605E,308
2825N,07700E,226
2834N,07707E,233
2835N,07712E,216
2845N,07900E,191
2822N,07924E,173
2838N,07948E,191
2803N,07907E,174
2810N,09448E,1768
2708N,07222E,234
2710N,07340E,298
2737N,07508E,433
2730N,07635E,271
2730N,07741E,174
2709N,07758E,169
2710N,07802E,169
2753N,07804E,187
2714N,07903E,157
2754N,08048E,147
2723N,08010E,142
2734N,08136E,124
2708N,08158E,110
2703N,08816E,2128
2704N,08828E,1209
2720N,08837E,1756
2714N,09407E,102
2659N,09438E,97
2755N,09448E,1476
2729N,09501E,111
2723N,09537E,152
2654N,07055E,231
2618N,07301E,224
2627N,07437E,486
2649N,07548E,390
2610N,07545E,272
2640N,07750E,176
2614N,07815E,207
2626N,08022E,126
2624N,08024E,126
2652N,08056E,111
2645N,08053E,128
2645N,08322E,77
2603N,08313E,78
2659N,08451E,79
2640N,08455E,66
2610N,08554E,49
2640N,08822E,123
2638N,08819E,131
2609N,08955E,45
2606N,09135E,54
2637N,09247E,79
2631N,09359E,95
2545N,07123E,194
2527N,07538E,267
2509N,07551E,274
2559N,07622E,266
2540N,07641E,235
2520N,07739E,464
2527N,07835E,251
2504N,07927E,229
2556N,08050E,114
2527N,08144E,98
2545N,08241E,85
2527N,08252E,85
2518N,08301E,90
2545N,08410E,64
2534N,08440E,58
2547N,08444E,58
2536N,08506E,60
2514N,08657E,49
2516N,08728E,38
2502N,08808E,31
2531N,09014E,370
2534N,09153E,1598
2510N,09301E,682
2545N,09311E,149
2538N,09410E,1406
2412N,07212E,136
2436N,07243E,1195
2437N,07353E,514
2428N,07454E,496
2432N,07610E,321
2439N,07719E,478
2443N,08010E,354
2434N,08050E,317
2432N,08118E,299
2425N,08152E,272
2445N,08457E,116
2416N,08715E,149
2408N,08816E,19
2445N,09248E,29
2446N,09354E,781
2315N,06940E,80
2309N,07007E,35
2304N,07238E,55
2319N,07503E,486
2311N,07547E,489
2326N,07619E,446
2317N,07721E,523
2332N,07749E,430
2351N,07845E,551
2350N,07927E,371
2312N,07957E,393
2332N,08053E,459
2310N,08315E,611
2319N,08519E,652
2324N,08831E,15
2353N,09115E,16
2344N,09243E,1097
2249N,06916E,9
2229N,06907E,7
2222N,06905E,11
2227N,07005E,20
2218N,07047E,138
2220N,07316E,38
2250N,07416E,333
2236N,07518E,583
2243N,07548E,567
2205N,07933E,619
2235N,08022E,443
2246N,08154E,625
2213N,08453E,196
2233N,08549E,226
2249N,08611E,142
2225N,08719E,45
2230N,08757E,6
2232N,08820E,6
2239N,08827E,6
2211N,08812E,7
2139N,06940E,7
2136N,07113E,130
2105N,07147E,9
2145N,07212E,11
2112N,07250E,12
2144N,07300E,17
2103N,07534E,201
2150N,07622E,318
2152N,07756E,653
2109N,07907E,311
2106N,07903E,310
2128N,08012E,313
2114N,08139E,298
2111N,08117E,293
2128N,08358E,148
2153N,08323E,220
2155N,08405E,230
2137N,08531E,463
2131N,08656E,20
2054N,07022E,8
2043N,07055E,15
2037N,07256E,15
2025N,07251E,12
2008N,07355E,608
2033N,07432E,437
2032N,07614E,650
2042N,07704E,309
2056N,07747E,370
2024N,07809E,451
2016N,08129E,402
2018N,08318E,211
2050N,08506E,139
2028N,08556E,27
2015N,08550E,46
2047N,08644E,6
2018N,08641E,8
2051N,08815E,10
1958N,07243E,5
1907N,07250E,4
1907N,07251E,14
1905N,07448E,657
1953N,07520E,581
1951N,07524E,579
1916N,07646E,423
1958N,07918E,193
1905N,08202E,553
1916N,08453E,17
1948N,08549E,6
1838N,07252E,7
1832N,07351E,559
1835N,07355E,593
1809N,07435E,551
1840N,07806E,381
1803N,07816E,472
1846N,07926E,156
1801N,07934E,269
1835N,08114E,1144
1820N,08408E,6
1749N,07306E,20
1659N,07320E,67
1740N,07554E,479
1721N,07651E,458
1727N,07828E,545
1700N,07915E,227
1733N,08038E,111
1743N,08314E,3
1742N,08318E,66
1623N,07321E,36
1642N,07414E,570
1651N,07436E,549
1649N,07543E,594
1612N,07721E,400
1633N,07933E,106
1632N,08048E,24
1612N,08109E,3
1657N,08214E,8
1529N,07349E,60
1523N,07349E,52
1551N,07432E,753
1551N,07437E,747
1525N,07538E,650
1509N,07651E,449
1528N,07829E,212
1548N,07804E,281
1530N,08005E,12
1447N,07408E,4
1417N,07427E,9
1414N,07626E,733
1441N,07737E,350
1429N,07850E,130
1427N,07959E,20
1332N,07830E,701
1340N,07935E,105
1309N,07932E,87
1304N,08015E,6
1300N,08011E,16
1255N,07453E,102
1257N,07450E,31
1225N,07544E,1153
1230N,07650E,695
1218N,07642E,767
1258N,07735E,921
1257N,07738E,897
1255N,07909E,214
1255N,09255E,28
1107N,07244E,4
1115N,07547E,5
1150N,07520E,18
1124N,07644E,2249
1100N,07658E,409
1102N,07703E,399
1139N,07810E,278
1144N,07858E,127
1155N,07950E,6
1146N,07946E,12
1047N,07908E,73
1140N,09243E,79
1046N,07639E,97
1057N,07805E,181
1046N,07843E,88
1055N,07950E,7
1046N,07951E,9
1020N,07923E,6
1022N,07951E,4
0958N,07614E,3
0933N,07625E,4
0957N,07616E,3
0935N,07631E,45
0955N,07807E,133
0950N,07805E,131
0944N,07902E,5
0916N,07918E,11
1035N,09233E,5
0909N,09249E,14
0818N,07309E,2
0829N,07657E,64
0828N,07657E,8
0832N,07652E,7
0844N,07745E,51
0805N,07730E,37
0759N,09332E,26
0713N,09344E,8
0948N,08004E,15
0916N,08049E,2
0859N,07955E,3
0835N,08115E,7
0820N,08025E,89
0802N,07950E,2
0743N,08142E,12
0710N,07953E,8
0654N,07952E,7
0649N,07953E,5
0658N,08046E,1880
0607N,08108E,20
0644N,07309E,1
0412N,07332E,2
0153N,07330E,2
0041S,07309E,2
5107N,09940E,1583
5026N,10009E,1687
4958N,09205E,936
4939N,09424E,1232
4858N,08958E,1730
4906N,09143E,1591
4801N,09139E,1406
4844N,09817E,1723
4937N,10200E,1236
4938N,10010E,1288
4923N,10242E,949
4832N,10123E,1510
4848N,10333E,1210
4855N,10604E,807
4933N,11424E,705
4804N,11430E,756
4607N,09138E,1186
4745N,09651E,1753
4650N,09805E,2255
4624N,09615E,2147
4727N,10128E,1712
4642N,10008E,2117
4654N,10246E,1675
4608N,10041E,1879
4616N,10247E,1832
4756N,10659E,1316
4718N,10729E,1439
4627N,10813E,1285
4747N,11207E,926
4719N,11040E,1029
4641N,11317E,986
4737N,11837E,688
4852N,11535E,911
4527N,10354E,1329
4546N,10617E,1398
4425N,10519E,1298
4544N,11222E,1096
4454N,11007E,936
4344N,11154E,962
4335N,10425E,1470
2918N,08035E,1865
2836N,08137E,720
2917N,08210E,2300
2813N,08400E,827
2731N,08327E,109
2710N,08459E,137
2742N,08522E,1337
2749N,08643E,3700
2718N,08630E,1720
2721N,08740E,1732
2659N,08721E,1445
2629N,08716E,72
2212N,11401E,79
2219N,11410E,66
2218N,11410E,62
2220N,11411E,24
2211N,11418E,60
2212N,11332E,59
2219N,11356E,53
2228N,11359E,35
2232N,11409E,13
2224N,11412E,8
2505N,12113E,33
2610N,11956E,91
2502N,12131E,9
2509N,12148E,3
2538N,12204E,102
2504N,12133E,6
2504N,12114E,45
2359N,12136E,19
2436N,12151E,3
2445N,12147E,7
2316N,11940E,45
2335N,11937E,31
2330N,11930E,21
2426N,11822E,9
2456N,12118E,141
2235N,12021E,9
2246N,12105E,42
2300N,12013E,14
2257N,12012E,19
2238N,12017E,29
2247N,12016E,10
2328N,12023E,25
2228N,12026E,8
2330N,12027E,28
2409N,12041E,78
2241N,12028E,24
2411N,12039E,112
2156N,12050E,13
2331N,12048E,2406
2221N,12054E,8
2329N,12057E,3850
2449N,12056E,8
2450N,12000E,27
2242N,12029E,29
2200N,12045E,24
2248N,12111E,37
2306N,12122E,37
2202N,12133E,325
2402N,12137E,16
2445N,12146E,9
2353N,12051E,1015
2245N,12109E,10
2332N,12008E,1
2452N,12114E,241
2416N,12037E,5
2225N,12033E,20
2415N,12031E,5
2040N,11643E,6
2043N,11643E,3
1023N,11422E,5
4219N,13024E,3
4149N,12819E,1386
4147N,12949E,43
4147N,12653E,332
4124N,12810E,714
4058N,12636E,306
4049N,12809E,1206
4040N,12912E,23
4027N,12456E,83
4022N,12715E,1081
4006N,12423E,7
3959N,12515E,99
4010N,12615E,155
3956N,12733E,38
4002N,12811E,19
3937N,12539E,27
3910N,12650E,279
3911N,12726E,36
3902N,12547E,38
3843N,12522E,47
3844N,12811E,35
3831N,12546E,52
3830N,12632E,100
3812N,12453E,5
3802N,12542E,81
3758N,12634E,70
3824N,12718E,371
3827N,12827E,107
3815N,12834E,18
3808N,12836E,14
3805N,12749E,135
3741N,12845E,843
3754N,12744E,75
3812N,12733E,1182
3758N,12440E,171
3742N,12542E,91
3757N,12443E,2
3753N,12743E,75
3745N,12854E,27
3745N,12702E,64
3743N,12706E,71
3755N,12703E,60
3745N,12857E,11
3828N,12828E,107
3734N,12658E,87
3747N,12622E,250
3701N,12603E,46
3612N,12633E,13
3624N,12621E,31
3745N,12840E,1407
3733N,12648E,19
3731N,12659E,12
3726N,12707E,20
3729N,12638E,70
3731N,12659E,73
3720N,12757E,150
3704N,12753E,59
3729N,13054E,223
3727N,12650E,629
3730N,12656E,49
3726N,12757E,101
3716N,12659E,38
3715N,12700E,24
3721N,12655E,406
3721N,12716E,144
3711N,12827E,239
3705N,12702E,12
3706N,12854E,792
3624N,12730E,79
3702N,12753E,91
3656N,12627E,302
3658N,12702E,16
3642N,12730E,66
3646N,12628E,21
3659N,12925E,51
3638N,12726E,60
3726N,12738E,43
3620N,12723E,63
3618N,12724E,78
3638N,12821E,108
3613N,12800E,249
3633N,12843E,142
3602N,12923E,6
3625N,12810E,150
3559N,12925E,20
3559N,12642E,28
3553N,12707E,29
3554N,12637E,9
3554N,12839E,35
3551N,12835E,75
3553N,12837E,61
3549N,12709E,53
3535N,12921E,13
3533N,12919E,33
3511N,12856E,15
3511N,12834E,6
3508N,12655E,72
3509N,12842E,2
3507N,12649E,13
3506N,12902E,71
3505N,12805E,8
3450N,12826E,40
3447N,12623E,56
3446N,12623E,3
3450N,12737E,18
3444N,12744E,68
3418N,12645E,12
3330N,12633E,27
3331N,12632E,24
3317N,12610E,73
3312N,12616E,27
3314N,12634E,53
3512N,12806E,23
4515N,14111E,30
4204N,13927E,36
4525N,14141E,11
4456N,14235E,8
4426N,14126E,40
4422N,14142E,13
4435N,14258E,15
4357N,14138E,28
4346N,14222E,116
4401N,14417E,43
4311N,14101E,26
4303N,14120E,19
4313N,14147E,51
4255N,14313E,43
4259N,14424E,37
4320N,14535E,26
4248N,14014E,38
4219N,14059E,49
4237N,14133E,11
4248N,14140E,30
4210N,14247E,33
4155N,14315E,63
4152N,14008E,12
4206N,14034E,27
4149N,14045E,36
4149N,14111E,36
4145N,14043E,299
4254N,14045E,179
4249N,14141E,27
4421N,14322E,16
4218N,14319E,33
4524N,14148E,11
4527N,14102E,27
4322N,14028E,117
4415N,14332E,9
4340N,14227E,211
4348N,14222E,118
4307N,14123E,11
4354N,14410E,36
4334N,14458E,70
4146N,14049E,36
4302N,14412E,98
4244N,14313E,152
4254N,14310E,84
3904N,14143E,37
3902N,14150E,265
4033N,14128E,49
4114N,14108E,10
4114N,14109E,10
3845N,14019E,113
4044N,14042E,201
3937N,14013E,96
3926N,14108E,93
3825N,14022E,108
3714N,14026E,375
3814N,14055E,10
3808N,14056E,5
3729N,13955E,213
3743N,13849E,634
3757N,13907E,4
4039N,13956E,67
4049N,14046E,3
4117N,14113E,5
4126N,14128E,16
4042N,14122E,36
4041N,14124E,36
4032N,14132E,28
3943N,14006E,21
3942N,14110E,157
3939N,14158E,47
3854N,13951E,4
3849N,13947E,22
3815N,14021E,153
3816N,14054E,43
3824N,14113E,5
3826N,14118E,45
3745N,14028E,69
3714N,14026E,375
3707N,14013E,356
3657N,14054E,5
3723N,13654E,14
3751N,13655E,14
3801N,13815E,36
3755N,13903E,7
3633N,13639E,28
3647N,13703E,13
3642N,13712E,17
3640N,13812E,419
3706N,13815E,18
3633N,13952E,140
3603N,13614E,17
3609N,13715E,561
3615N,13758E,611
3603N,13807E,762
3620N,13833E,1004
3624N,13904E,113
3609N,13923E,31
3613N,14006E,870
3614N,14012E,28
3623N,14028E,31
3539N,13604E,12
3524N,13646E,17
3523N,13652E,42
3515N,13656E,17
3510N,13658E,56
3531N,13750E,484
3540N,13833E,274
3521N,13844E,3773
3530N,13846E,861
3559N,13905E,219
3545N,13921E,139
3550N,13925E,93
3546N,13932E,100
3603N,14008E,31
3544N,14052E,28
3446N,13609E,165
3444N,13631E,18
3438N,13706E,8
