Latitude,Longitude,Distance
43.1,5.9,0.334798
43.1,5.94,0.390154
43.1,6.18,0.345684
43.1,6.34,0.163
43.1,10.54,0.263542
43.1,16.7,0.0947719
43.1,17.34,0.468544
43.1,131.86,0.0863395
43.1,134.26,0.00026887
43.1,134.3,0.0368033
43.06,-9.26,0.233351
43.06,10.54,0.366014
43.06,13.86,0.417218
43.06,16.06,0.0956425
43.06,16.26,0.0820932
43.06,17.42,0.26163
43.06,131.82,0.250832
43.06,131.86,0.125628
43.06,131.9,0.15088
43.06,132.3,0.0494862
43.06,134.18,0.190621
43.06,144.86,0.200994
43.06,144.9,0.0509206
43.02,3.06,0.259395
43.02,6.22,0.375449
43.02,6.38,0.38079
43.02,6.42,0.376025
43.02,6.46,0.243857
43.02,9.42,0.186053
43.02,13.86,0.355897
43.02,15.74,0.260771
43.02,16.22,0.0822894
43.02,17.02,0.361646
43.02,17.1,0.310454
43.02,17.22,0.131573
43.02,17.46,0.0173535
43.02,131.78,0.19871
43.02,131.94,0.171923
43.02,134.14,0.288391
43.02,144.9,0.00710451
43.02,145.02,0.284027
42.98,-9.26,0.281763
42.98,9.34,0.494886
42.98,9.46,0.0278421
42.98,16.02,0.410284
42.98,16.62,0.396707
42.98,16.66,0.233912
42.98,17.02,0.130405
42.98,17.1,0.215874
42.98,17.18,0.192976
42.98,17.22,0.240488
42.98,27.9,0.124454
42.98,131.42,0.291071
42.98,131.46,0.268814
42.98,131.5,0.0982876
42.98,131.74,0.34649
42.98,131.78,0.0293678
42.98,140.5,0.0777648
42.98,144.18,0.177219
42.98,144.38,0.189148
42.98,144.9,0.428536
42.98,144.94,0.27189
42.98,144.98,0.385402
42.94,-70.78,0.0979462
42.94,-9.18,0.146864
42.94,3.02,0.262738
42.94,9.46,0.212382
42.94,10.7,0.371526
42.94,17.3,0.120732
42.94,17.46,0.49892
42.94,17.58,0.298629
42.94,27.9,0.462039
42.94,41.06,0.417383
42.94,131.38,0.13241
42.94,131.42,0.306045
42.94,131.46,0.414028
42.94,132.3,0.264829
42.94,132.42,0.209153
42.94,140.42,0.157509
42.94,144.46,0.320372
42.94,144.5,0.025578
42.94,144.54,0.36833
42.94,144.7,0.353075
42.94,144.74,0.147087
42.94,144.78,0.323415
42.9,-70.82,0.20518
42.9,3.02,0.496208
42.9,3.06,0.355963
42.9,10.78,0.143378
42.9,16.9,0.289913
42.9,17.58,0.163617
42.9,17.62,0.0500707
42.9,27.9,0.352081
42.9,131.74,0.485547
42.9,132.3,0.369586
42.9,132.42,0.360059
42.9,133.86,0.200385
42.9,133.9,0.188927
42.9,140.38,0.333202
42.9,143.98,0.383235
42.86,-9.14,0.170303
42.86,2.98,0.22306
42.86,9.34,0.347133
42.86,17.46,0.360303
42.86,17.7,0.0946022
42.86,27.9,0.0760413
42.86,41.1,0.180882
42.86,132.34,0.31112
42.86,132.46,0.191747
42.86,132.54,0.418137
42.86,132.7,0.320365
42.86,133.66,0.283118
42.86,133.78,0.253618
42.86,140.34,0.0218642
42.82,-124.54,0.205112
42.82,-70.82,0.139523
42.82,-8.9,0.434088
42.82,3.02,0.0572202
42.82,10.26,0.448991
42.82,10.34,0.478669
42.82,13.94,0.435056
42.82,17.62,0.467656
42.82,132.46,0.0776264
42.82,132.9,0.179629
42.82,133.54,0.480721
42.82,140.18,0.155669
42.82,140.3,0.454633
42.78,-9.14,0.478943
42.78,-9.06,0.128462
42.78,-8.98,0.213059
42.78,-8.94,0.231451
42.78,-8.9,0.314079
42.78,9.34,0.340139
42.78,10.1,0.469792
42.78,10.78,0.190085
42.78,17.34,0.48965
42.78,17.46,0.123318
42.78,17.86,0.251461
42.78,41.3,0.178084
42.78,131.34,0.304733
42.78,131.38,0.132961
42.78,132.9,0.115776
42.78,133.34,0.337248
42.78,133.42,0.459992
42.78,140.3,0.163404
42.78,143.78,0.231548
42.74,-70.78,0.23094
42.74,-8.98,0.16323
42.74,9.22,0.438013
42.74,9.34,0.437167
42.74,10.14,0.0689912
42.74,10.18,0.331442
42.74,10.42,0.28517
42.74,10.94,0.303682
42.74,13.98,0.0269465
42.74,16.82,0.0815388
42.74,17.5,0.259691
42.74,17.62,0.353311
42.74,17.82,0.111867
42.74,27.9,0.388627
42.74,41.42,0.193889
42.74,132.34,0.102304
42.74,132.86,0.397537
42.74,133.06,0.272637
42.74,133.22,0.212185
42.74,140.1,0.308326
42.7,-124.46,0.202111
42.7,-70.82,0.45963
42.7,-70.78,0.26109
42.7,9.06,0.235096
42.7,9.46,0.0194269
42.7,17.7,0.01672
42.7,17.9,0.48716
42.7,17.94,0.435455
42.7,27.74,0.475803
42.7,27.78,0.380831
42.7,27.82,0.284318
42.7,27.86,0.186255
42.7,27.9,0.0866513
42.7,41.46,0.393505
42.7,130.82,0.253093
42.7,133.02,0.183331
42.7,140.02,0.455164
42.7,140.06,0.32927
42.7,143.66,0.0360768
42.66,-124.42,0.21192
42.66,-70.74,0.408189
42.66,-70.7,0.354289
42.66,-70.62,0.216502
42.66,-8.86,0.482616
42.66,-8.82,0.13267
42.66,-8.74,0.052527
42.66,9.06,0.0604716
42.66,14.02,0.348358
42.66,18.06,0.0661495
42.66,27.74,0.463229
42.66,130.66,0.46492
42.66,130.78,0.161406
42.66,130.82,0.0184442
42.66,130.86,0.115163
42.66,130.94,0.32726
42.66,131.1,0.188316
42.66,131.22,0.236087
42.62,-70.62,0.365884
42.62,-9.06,0.348103
42.62,-8.86,0.0591808
42.62,-8.78,0.0435726
42.62,41.5,0.314123
42.62,130.74,0.232704
42.62,130.78,0.330507
42.62,131.1,0.072807
42.62,141.74,0.492917
42.62,143.58,0.399279
42.58,-70.7,0.0225479
42.58,-70.66,0.206198
42.58,-8.94,0.495473
42.58,-8.82,0.134584
42.58,9.5,0.457091
42.58,10.06,0.227186
42.58,10.1,0.08904
42.58,130.78,0.353414
42.58,131.22,0.376564
42.58,140.46,0.33356
42.58,140.54,0.474977
42.58,140.62,0.221903
42.58,140.7,0.443125
42.58,141.9,0.187181
42.58,143.54,0.227719
42.54,-8.86,0.139535
42.54,3.06,0.341108
42.54,14.14,0.186412
42.54,18.26,0.434851
42.54,27.5,0.448948
42.54,130.86,0.447899
42.54,140.42,0.323516
42.54,141.34,0.306726
42.54,143.5,0.0591788
42.5,-124.42,0.336806
42.5,-8.82,0.457212
42.5,8.66,0.00635109
42.5,14.18,0.328607
42.5,18.34,0.450176
42.5,18.66,0.259489
42.5,140.38,0.478211
42.5,140.78,0.262926
42.5,143.46,0.105097
42.46,-70.94,0.415659
42.46,-70.9,0.0874963
42.46,-8.94,0.0196209
42.46,-8.9,0.407849
42.46,-8.86,0.438809
42.46,-8.82,0.236894
42.46,14.22,0.492562
42.46,18.42,0.315324
42.46,18.74,0.0461694
42.46,27.46,0.44821
42.46,27.58,0.0144215
42.46,27.62,0.358009
42.46,41.54,0.0177231
42.46,130.78,0.490891
42.46,140.34,0.254087
42.46,140.86,0.170549
42.46,141.22,0.170714
42.46,142.14,0.0233862
42.46,143.42,0.265573
42.42,-124.42,0.393347
42.42,-70.98,0.207985
42.42,-70.94,0.101714
42.42,-8.66,0.430134
42.42,8.62,0.40351
42.42,8.66,0.322266
42.42,11.26,0.411233
42.42,14.3,0.338957
42.42,18.5,0.457099
42.42,18.62,0.117522
42.42,18.7,0.489619
42.42,27.42,0.446952
42.42,27.7,0.382604
42.42,130.7,0.292996
42.42,139.86,0.351575
42.42,142.22,0.400492
42.38,-71.02,0.358405
42.38,-70.98,0.164296
42.38,-8.94,0.320969
42.38,8.58,0.151441
42.38,14.38,0.175117
42.38,18.66,0.271939
42.38,41.58,0.0026974
42.38,140.3,0.000949297
42.34,-71.02,0.452243
42.34,-8.82,0.312771
42.34,-8.62,0.320666
42.34,3.26,0.142193
42.34,8.58,0.124949
42.34,8.62,0.0314181
42.34,9.54,0.112584
42.34,10.3,0.468978
42.34,10.9,0.468462
42.34,11.54,0.233534
42.34,14.42,0.0608959
42.34,18.7,0.0461831
42.34,139.78,0.26373
42.34,140.94,0.126953
42.34,142.34,0.0844413
42.34,143.34,0.481419
42.3,-124.42,0.369087
42.3,-71.02,0.383245
42.3,-70.9,0.389844
42.3,-8.86,0.0329257
42.3,-8.82,0.402667
42.3,-8.66,0.367764
42.3,-8.62,0.165124
42.3,8.66,0.025923
42.3,11.62,0.401481
42.3,14.46,0.0527818
42.3,18.74,0.26064
42.3,27.78,0.180033
42.3,130.7,0.111428
42.26,-70.94,0.475712
42.26,-70.9,0.269783
42.26,-70.82,0.286148
42.26,-8.82,0.0504601
42.26,-8.78,0.416265
42.26,-8.7,0.28883
42.26,3.26,0.482453
42.26,8.66,0.0334376
42.26,11.1,0.214779
42.26,18.86,0.247053
42.26,130.38,0.238213
42.26,139.78,0.290722
42.26,142.5,0.467191
42.22,-70.74,0.0644539
42.22,-8.9,0.307182
42.22,-8.78,0.0813747
42.22,11.7,0.318806
42.22,14.58,0.0634551
42.22,130.34,0.00230169
42.22,139.46,0.301532
42.22,139.82,0.411832
42.22,142.62,0.159159
42.18,-8.82,0.259701
42.18,8.58,0.173898
42.18,14.66,0.455297
42.18,14.7,0.0916719
42.18,18.98,0.277069
42.18,41.7,0.0421659
42.18,130.22,0.192834
42.18,140.46,0.444781
42.18,142.74,0.129555
42.14,-8.82,0.0993514
42.14,8.58,0.199266
42.14,11.74,0.321367
42.14,41.66,0.187074
42.14,139.42,0.0351967
42.14,140.7,0.305311
42.14,142.82,0.0747886
42.1,-8.9,0.029753
42.1,3.18,0.370361
42.1,8.66,0.107172
42.1,8.7,0.239142
42.1,9.54,0.160419
42.1,11.78,0.264234
42.1,27.94,0.212895
42.1,34.98,0.00329874
42.1,130.14,0.477225
42.1,139.42,0.0920023
42.1,142.98,0.375866
42.06,-70.1,0.281438
42.06,-8.9,0.212515
42.06,9.5,0.40194
42.06,14.82,0.278771
42.06,35.06,0.0382464
42.06,139.46,0.0719985
42.06,143.06,0.0462584
42.02,-70.62,0.0892286
42.02,-8.9,0.454805
42.02,3.18,0.215093
42.02,11.94,0.477696
42.02,14.9,0.363701
42.02,14.94,0.340786
42.02,19.14,0.451223
42.02,33.38,0.110074
42.02,33.42,0.479804
42.02,35.18,0.245344
42.02,35.22,0.313111
42.02,130.02,0.447293
42.02,140.1,0.237425
42.02,143.14,0.0392943
41.98,-70.7,0.302625
41.98,-70.66,0.498613
41.98,3.22,0.149299
41.98,8.66,0.497676
41.98,12.02,0.335261
41.98,19.14,0.176742
41.98,33.22,0.302952
41.98,33.66,0.32267
41.98,33.7,0.0891313
41.98,33.74,0.145946
41.98,33.78,0.382539
41.98,33.9,0.374272
41.98,33.94,0.0649581
41.98,33.98,0.242849
41.98,34.1,0.165633
41.98,34.86,0.0684812
41.98,143.26,0.431561
41.94,-69.98,0.295414
41.94,3.22,0.409022
41.94,8.62,0.110723
41.94,15.1,0.170379
41.94,15.94,0.236949
41.94,15.98,0.259275
41.94,16.06,0.37531
41.94,33.06,0.307007
41.94,33.1,0.411801
41.94,34.3,0.433464
41.94,34.7,0.380329
41.94,35.1,0.138148
41.94,129.98,0.297126
41.94,140.14,0.0750752
41.94,140.94,0.175734
41.94,143.22,0.0259283
41.9,-70.54,0.0923264
41.9,-70.02,0.139275
41.9,8.62,0.158917
41.9,15.38,0.355379
41.9,15.42,0.0125069
41.9,15.46,0.328832
41.9,15.54,0.477088
41.9,19.26,0.350581
41.9,32.98,0.365592
41.9,129.9,0.480296
41.9,129.94,0.472879
41.9,140.14,0.169503
41.9,141.02,0.172458
41.86,-124.22,0.10172
41.86,-70.54,0.0783524
41.86,-8.86,0.0591464
41.86,8.78,0.216468
41.86,12.18,0.177974
41.86,15.34,0.400604
41.86,15.7,0.0213578
41.86,15.82,0.454446
41.86,16.18,0.390329
41.86,19.34,0.39553
41.86,19.38,0.0745818
41.86,19.42,0.280949
41.86,32.78,0.419686
41.86,32.82,0.201265
41.86,35.14,0.0996962
41.86,41.78,0.24475
41.86,141.14,0.0442539
41.82,-70.54,0.24903
41.82,-69.94,0.405031
41.82,8.78,0.260344
41.82,12.22,0.46178
41.82,19.58,0.332475
41.82,27.98,0.302699
41.82,32.58,0.238877
41.82,140.66,0.106078
41.82,141.18,0.0811619
41.78,-71.38,0.115621
41.78,-70.5,0.412106
41.78,-70.06,0.070418
41.78,-69.94,0.292263
41.78,28.02,0.264491
41.78,129.82,0.071461
41.78,140.62,0.0185906
41.78,140.7,0.329442
41.78,141.1,0.374958
41.78,141.14,0.420141
41.74,-124.18,0.494654
41.74,-71.38,0.0499977
41.74,-70.66,0.00949224
41.74,-70.62,0.498434
41.74,-70.42,0.461603
41.74,-70.38,0.104978
41.74,-69.94,0.0382503
41.74,8.66,0.081782
41.74,8.7,0.121983
41.74,12.22,0.236607
41.74,16.14,0.125436
41.74,32.38,0.361369
41.74,32.42,0.0998294
41.74,41.74,0.304723
41.74,140.7,0.115385
41.74,141.06,0.49223
41.7,-124.14,0.17482
41.7,-71.38,0.456382
41.7,-70.74,0.115313
41.7,-70.62,0.274219
41.7,-69.94,0.411104
41.7,2.86,0.073867
41.7,8.78,0.111776
41.7,19.58,0.0514643
41.7,32.3,0.387077
41.7,35.34,0.177327
41.7,35.86,0.253211
41.7,36.02,0.45766
41.7,129.74,0.283778
41.7,140.02,0.385877
41.7,140.46,0.422135
41.7,140.5,0.198306
41.66,-71.42,0.11837
41.66,-71.34,0.156212
41.66,-71.3,0.0799052
41.66,-71.22,0.393771
41.66,-70.62,0.458693
41.66,-70.14,0.441985
41.66,-70.1,0.176883
41.66,-69.98,0.184372
41.66,9.38,0.460663
41.66,15.98,0.0441403
41.66,19.58,0.412199
41.66,28.1,0.213087
41.66,35.74,0.338146
41.66,129.7,0.012323
41.62,-71.3,0.238447
41.62,-71.22,0.479545
41.62,-70.9,0.471406
41.62,-70.86,0.346867
41.62,-70.42,0.205745
41.62,-70.38,0.104027
41.62,-70.26,0.436921
41.62,-69.98,0.0183732
41.62,-8.82,0.0276606
41.62,2.7,0.274237
41.62,8.78,0.416498
41.62,9.3,0.148822
41.62,9.34,0.111529
41.62,12.46,0.370565
41.62,15.9,0.141366
41.62,35.58,0.412431
41.58,-124.1,0.416655
41.58,-70.94,0.0133228
41.58,-70.86,0.418742
41.58,-70.46,0.0791342
41.58,12.5,0.0764746
41.58,15.9,0.110561
41.58,19.46,0.498304
41.54,-71.42,0.0392374
41.54,-71.38,0.195669
41.54,-71.22,0.146632
41.54,-71.1,0.332522
41.54,-70.98,0.389896
41.54,-70.94,0.126499
41.54,-70.66,0.117707
41.54,-70.62,0.0867802
41.54,9.3,0.0172636
41.54,12.54,0.158589
41.54,19.5,0.187496
41.54,31.98,0.468946
41.5,-71.42,0.288967
41.5,-71.38,0.406961
41.5,-71.1,0.272279
41.5,-71.06,0.266888
41.5,-71.02,0.456963
41.5,-70.74,0.320892
41.5,-8.78,0.334773
41.5,12.58,0.382906
41.5,28.26,0.171914
41.5,41.54,0.230919
41.5,139.34,0.247615
41.5,140.34,0.0314777
41.5,140.9,0.14879
41.5,140.98,0.0267025
41.46,-124.06,0.470786
41.46,-71.42,0.478863
41.46,-71.3,0.230788
41.46,-71.18,0.233128
41.46,-70.82,0.192891
41.46,-70.78,0.272786
41.46,-70.66,0.18562
41.46,-8.78,0.179881
41.46,9.26,0.461021
41.46,31.78,0.488439
41.46,36.14,0.442365
41.42,-70.94,0.12179
41.42,-70.9,0.443963
41.42,-70.7,0.475878
41.42,-70.46,0.0525333
41.42,9.22,0.399007
41.42,9.26,0.0800697
41.42,12.74,0.120287
41.42,12.78,0.27346
41.42,16.06,0.344474
41.42,28.46,0.0740826
41.42,31.7,0.194931
41.42,36.18,0.28445
41.42,129.74,0.245623
41.42,140.1,0.158977
41.42,140.22,0.437284
41.42,141.46,0.0189948
41.38,-71.5,0.159398
41.38,-70.74,0.274661
41.38,-70.5,0.061134
41.38,-70.46,0.356176
41.38,16.14,0.0497118
41.38,19.42,0.0236046
41.38,36.22,0.130979
41.38,140.82,0.185748
41.38,141.22,0.404229
41.38,141.38,0.393824
41.34,-71.98,0.0863265
41.34,-71.94,0.367862
41.34,-71.9,0.444727
41.34,-71.7,0.121515
41.34,-70.7,0.154972
41.34,-70.66,0.498344
41.34,-70.3,0.254629
41.34,-70.02,0.132434
41.34,9.26,0.164764
41.34,19.42,0.0242755
41.34,28.7,0.11338
41.34,41.3,0.206969
41.3,-72.9,0.447036
41.3,-72.34,0.000616507
41.3,-71.86,0.282995
41.3,-70.78,0.101006
41.3,-70.26,0.313221
41.3,-70.18,0.270369
41.3,-70.14,0.234063
41.3,-70.1,0.440955
41.3,-69.98,0.0893267
41.3,-8.74,0.20667
41.3,9.34,0.16772
41.3,9.38,0.133721
41.3,16.38,0.224928
41.3,28.78,0.266313
41.3,36.34,0.174218
41.3,36.58,0.112137
41.3,36.94,0.487313
41.26,-124.1,0.0463379
41.26,-72.94,0.44307
41.26,-72.9,0.157825
41.26,-72.82,0.254628
41.26,-72.78,0.00646153
41.26,-72.74,0.422809
41.26,-72.7,0.499836
41.26,-72.5,0.0962322
41.26,-72.38,0.160158
41.26,-71.98,0.0655111
41.26,-70.82,0.292708
41.26,-70.18,0.172773
41.26,1.94,0.390219
41.26,9.42,0.447627
41.26,13.02,0.383111
41.26,13.14,0.280386
41.26,13.42,0.130671
41.26,13.62,0.0892819
41.26,28.94,0.370965
41.26,36.38,0.373567
41.26,37.02,0.464153
41.26,129.74,0.182523
41.26,140.34,0.0126974
41.26,140.78,0.381764
41.26,141.42,0.308249
41.22,-73.06,0.298767
41.22,-71.58,0.106284
41.22,1.78,0.057344
41.22,13.06,0.464551
41.22,19.5,0.159143
41.22,29.18,0.390024
41.22,29.3,0.379016
41.22,29.34,0.494235
41.22,37.02,0.316134
41.22,41.1,0.489805
41.22,129.74,0.00874598
41.22,140.54,0.261839
41.22,140.58,0.173707
41.18,-73.18,0.240994
41.18,-73.1,0.161846
41.18,-72.18,0.24371
41.18,-8.7,0.335304
41.18,1.54,0.263963
41.18,9.38,0.397355
41.18,9.42,0.215229
41.18,9.46,0.134474
41.18,16.7,0.126791
41.18,29.1,0.0708478
41.18,29.5,0.284843
41.18,29.62,0.261944
41.18,30.22,0.027945
41.18,30.38,0.364804
41.18,40.86,0.117072
41.18,40.9,0.00379318
41.18,40.94,0.11101
41.18,140.46,0.381913
41.18,141.06,0.398478
41.14,-73.22,0.24385
41.14,-72.34,0.380054
41.14,-72.26,0.0569825
41.14,1.42,0.129474
41.14,9.1,0.0328908
41.14,9.46,0.285553
41.14,9.5,0.0736309
41.14,9.54,0.44135
41.14,29.82,0.113478
41.14,30.1,0.386038
41.14,30.14,0.262217
41.14,30.54,0.410281
41.14,30.58,0.218902
41.14,31.34,0.432679
41.14,37.3,0.0594638
41.14,40.78,0.430563
41.14,140.26,0.049788
41.14,140.82,0.428734
41.1,-73.38,0.140886
41.1,-72.34,0.0479942
41.1,-72.14,0.0352639
41.1,1.22,0.471103
41.1,8.3,0.432905
41.1,8.34,0.145309
41.1,16.98,0.116661
41.1,29.06,0.0414292
41.1,31.18,0.459274
41.1,31.22,0.254519
41.1,39.42,0.499156
41.1,39.46,0.333973
41.1,129.74,0.131711
41.06,-124.14,0.284575
41.06,-73.5,0.483626
41.06,-73.46,0.306491
41.06,-72.38,0.0546858
41.06,-72.1,0.0131504
41.06,-71.86,0.232852
41.06,-8.66,0.108436
41.06,1.06,0.400647
41.06,1.18,0.238
41.06,8.26,0.179024
41.06,8.3,0.184032
41.06,8.34,0.310625
41.06,17.1,0.10443
41.06,28.1,0.151352
41.06,28.14,0.461735
41.06,28.3,0.326216
41.06,28.34,0.444854
41.06,28.54,0.464989
41.06,37.62,0.00757687
41.06,37.78,0.278869
41.06,39.54,0.34178
41.06,40.62,0.244024
41.02,-73.62,0.329455
41.02,-73.58,0.191138
41.02,-72.34,0.30516
41.02,-72.3,0.143277
41.02,-72.22,0.243975
41.02,-72.14,0.0608749
41.02,-72.06,0.117774
41.02,-72.02,0.431986
41.02,8.22,0.369089
41.02,17.18,0.0130417
41.02,28.46,0.219965
41.02,28.98,0.00252807
41.02,29.02,0.494536
41.02,37.54,0.352592
41.02,37.82,0.435327
41.02,37.86,0.230522
41.02,38.86,0.498474
41.02,39.58,0.46146
41.02,40.42,0.065016
41.02,140.38,0.175481
40.98,-72.7,0.487025
40.98,-72.66,0.00986248
40.98,-72.5,0.389253
40.98,-72.38,0.158551
40.98,0.9,0.404307
40.98,8.86,0.0849655
40.98,13.98,0.442735
40.98,17.26,0.0687548
40.98,19.5,0.490237
40.98,25.02,0.467919
40.98,25.14,0.13274
40.98,27.54,0.0538733
40.98,28.54,0.269274
40.98,28.9,0.0516756
40.98,29.02,0.221844
40.98,37.9,0.2567
40.98,37.94,0.0698157
40.98,37.98,0.118619
40.98,38.02,0.308587
40.98,39.82,0.452298
40.98,121.82,0.496338
40.98,121.86,0.0614607
40.98,140.66,0.450883
40.98,140.86,0.460175
40.98,141.22,0.178682
40.94,-124.14,0.4194
40.94,-73.7,0.135184
40.94,-73.46,0.217079
40.94,-73.38,0.0351166
40.94,-72.42,0.240383
40.94,-8.66,0.343451
40.94,0.86,0.242865
40.94,8.18,0.18744
40.94,8.82,0.385729
40.94,9.58,0.0253695
40.94,12.86,0.190239
40.94,19.46,0.218344
40.94,24.42,0.356992
40.94,24.46,0.260692
40.94,25.22,0.0246042
40.94,25.3,0.142101
40.94,25.34,0.0429135
40.94,29.1,0.0556924
40.94,38.18,0.139618
40.94,38.22,0.036185
40.94,38.26,0.308323
40.94,38.3,0.072495
40.94,38.58,0.0873999
40.94,40.22,0.330377
40.94,121.18,0.459695
40.94,121.34,0.151979
40.94,121.82,0.265088
40.94,140.3,0.219193
40.94,140.66,0.308617
40.9,-73.62,0.436165
40.9,-73.54,0.485389
40.9,-73.38,0.145026
40.9,-73.22,0.168169
40.9,-72.5,0.432602
40.9,-72.34,0.0268444
40.9,-72.3,0.0190808
40.9,0.82,0.211752
40.9,9.7,0.347801
40.9,12.94,0.176325
40.9,19.38,0.19782
40.9,19.42,0.221766
40.9,19.5,0.034122
40.9,25.42,0.249063
40.9,27.46,0.454831
40.9,29.06,0.466464
40.9,29.14,0.0805941
40.9,121.42,0.264461
40.9,121.82,0.431248
40.9,121.86,0.159969
40.9,129.74,0.496966
40.9,140.3,0.404563
40.9,140.86,0.0496175
40.86,-124.18,0.073574
40.86,-73.74,0.467563
40.86,-73.7,0.43732
40.86,-73.66,0.340317
40.86,-72.54,0.125939
40.86,-72.5,0.442029
40.86,-72.42,0.189979
40.86,0.78,0.176711
40.86,8.3,0.0634984
40.86,8.62,0.388952
40.86,9.74,0.153756
40.86,17.42,0.472541
40.86,19.42,0.157235
40.86,24.34,0.169747
40.86,24.62,0.147203
40.86,24.82,0.0288414
40.86,25.54,0.210393
40.86,25.58,0.465361
40.86,25.62,0.210255
40.86,27.46,0.312889
40.86,29.26,0.0398307
40.86,140.7,0.267108
40.86,140.82,0.265899
40.82,-73.7,0.0384443
40.82,-73.66,0.115217
40.82,-72.62,0.057095
40.82,-72.58,0.280761
40.82,-8.7,0.0276035
40.82,0.74,0.293517
40.82,8.46,0.0445041
40.82,14.14,0.00369334
40.82,14.22,0.393555
40.82,14.3,0.499604
40.82,17.5,0.120354
40.82,24.34,0.312825
40.82,26.02,0.231507
40.82,27.42,0.426997
40.82,121.06,0.440688
40.82,121.86,0.038551
40.82,140.26,0.0983936
40.78,-73.94,0.206837
40.78,-73.9,0.371259
40.78,-73.86,0.259289
40.78,-72.82,0.121378
40.78,-72.78,0.168017
40.78,-72.7,0.00437874
40.78,23.82,0.414462
40.78,23.86,0.335784
40.78,24.22,0.494879
40.78,24.62,0.264343
40.78,24.7,0.0605098
40.78,29.34,0.1178
40.78,29.5,0.473542
40.78,29.62,0.0150978
40.78,29.66,0.387121
40.78,120.98,0.22342
40.78,121.94,0.258585
40.78,129.42,0.324939
40.74,-124.22,0.417284
40.74,-74.02,0.307733
40.74,-72.94,0.369111
40.74,-72.86,0.307606
40.74,8.14,0.108573
40.74,13.86,0.234534
40.74,13.94,0.0160064
40.74,14.02,0.00441534
40.74,14.46,0.119408
40.74,17.74,0.282771
40.74,23.98,0.0628465
40.74,24.14,0.264163
40.74,24.78,0.0211231
40.74,26.06,0.130662
40.74,29.5,0.4919
40.74,29.78,0.0661566
40.74,29.82,0.439721
40.74,29.94,0.389402
40.74,122.02,0.0208934
40.74,122.18,0.202158
40.74,129.34,0.245785
40.74,141.42,0.185565
40.7,-74.02,0.44485
40.7,-73.98,0.339608
40.7,-73.26,0.326412
40.7,-73.18,0.43467
40.7,-8.74,0.410902
40.7,8.18,0.117945
40.7,13.94,0.206788
40.7,17.82,0.203938
40.7,24.78,0.355118
40.7,26.06,0.477301
40.7,27.3,0.365882
40.7,29.38,0.264515
40.7,29.46,0.22218
40.7,29.54,0.158455
40.7,29.62,0.151252
40.7,122.18,0.0875356
40.7,122.22,0.167583
40.7,122.26,0.0547381
40.7,129.22,0.13413
40.66,-124.3,0.178392
40.66,-74.14,0.411806
40.66,-74.1,0.305204
40.66,-73.46,0.494104
40.66,-73.18,0.393386
40.66,-73.1,0.103264
40.66,-8.74,0.253152
40.66,-8.7,0.23535
40.66,23.74,0.222542
40.66,24.78,0.0868456
40.66,26.06,0.265365
40.66,27.62,0.209342
40.66,27.66,0.265509
40.66,29.14,0.00761354
40.66,29.18,0.0593961
40.66,29.22,0.0269341
40.66,29.26,0.114801
40.66,120.82,0.493547
40.66,139.94,0.080678
40.62,-74.06,0.162855
40.62,-73.9,0.441016
40.62,-73.86,0.289734
40.62,-73.82,0.127393
40.62,-73.78,0.417358
40.62,-73.7,0.149904
40.62,-73.66,0.0573251
40.62,-73.62,0.115045
40.62,-73.58,0.0697935
40.62,-73.54,0.2811
40.62,-73.5,0.365687
40.62,-73.42,0.313683
40.62,-73.38,0.163076
40.62,-73.3,0.331644
40.62,0.62,0.276401
40.62,0.74,0.294093
40.62,8.14,0.43884
40.62,14.34,0.335324
40.62,14.46,0.120803
40.62,14.5,0.16651
40.62,14.58,0.332571
40.62,18.02,0.177697
40.62,19.34,0.0867223
40.62,24.54,0.0909539
40.62,24.58,0.279498
40.62,24.78,0.427638
40.62,26.58,0.280129
40.62,26.82,0.113107
40.62,27.14,0.120667
40.62,122.14,0.233178
40.62,139.86,0.420001
40.62,141.46,0.220162
40.58,-73.98,0.450183
40.58,-73.94,0.242561
40.58,-73.82,0.0252454
40.58,0.62,0.12288
40.58,0.66,0.2774
40.58,8.18,0.484894
40.58,8.26,0.199774
40.58,8.3,0.447197
40.58,9.78,0.0879067
40.58,14.34,0.41975
40.58,22.94,0.0567748
40.58,23.82,0.122037
40.58,24.66,0.300333
40.58,26.82,0.156518
40.58,27.02,0.330454
40.58,27.58,0.00492469
40.58,27.62,0.049809
40.58,28.86,0.238274
40.58,122.18,0.113001
40.54,-124.38,0.405086
40.54,-74.26,0.299583
40.54,-74.14,0.239951
40.54,-8.78,0.0715088
40.54,14.22,0.205979
40.54,14.26,0.481434
40.54,18.06,0.16351
40.54,19.38,0.375656
40.54,22.74,0.321401
40.54,22.98,0.321648
40.54,26.9,0.279471
40.54,27.46,0.17322
40.54,28.54,0.351926
40.54,120.7,0.242534
40.54,129.14,0.104982
40.54,139.94,0.188839
40.54,141.58,0.0635264
40.5,0.5,0.118426
40.5,8.34,0.0336424
40.5,9.82,0.139077
40.5,14.94,0.485508
40.5,17.02,0.370271
40.5,17.18,0.482179
40.5,22.66,0.133666
40.5,22.82,0.388365
40.5,23.82,0.14415
40.5,25.62,0.163514
40.5,26.58,0.303865
40.5,26.62,0.134535
40.5,27.62,0.0844836
40.5,27.94,0.0411931
40.5,28.86,0.0941701
