Latitude,Longitude,Elevation
39.17,-7.25,590
41.48,-6.44,692
38.46,-9.08,105
16.53,-25,63
14.54,-23.31,35
16.44,-22.57,55
54.1,6.21,0
54,8.07,0
54.11,7.26,0
54.11,7.54,8
54.55,8.21,20
55.01,8.25,29
54.48,8.57,17
54.31,9.09,37
54.27,9.31,22
54.5,9.3,33
54.38,9.21,22
54.32,9.33,48
54.28,9.31,25
54.19,9.32,17
54.4,10.02,10
54.3,10.17,23
54.23,10.09,31
54.23,10.1,31
54.23,10.11,11
54.3,11.13,3
54.3,11.14,5
54.41,13.26,41
54.22,13.29,34
53.43,7.09,16
54.11,7.53,53
53.32,7.53,21
53.48,7.54,29
53.52,8.08,31
53.3,8.03,5
53.33,7.4,12
53.36,8.03,1
53.32,8.35,11
54.04,9.01,5
53.52,8.42,12
53.46,8.4,31
53.3,9.1,5
54,9.35,26
54.05,9.56,21
53.39,9.42,7
53.44,9.53,17
53.38,10,16
53.32,9.5,13
54.05,10.53,2
53.49,10.42,15
54,11.12,17
53.38,11.25,68
53.36,12.06,58
54.11,12.05,10
53.55,12.17,40
53.46,12.37,50
54.22,12.44,7
54.22,13.05,4
54.06,13.24,6
53.45,14.04,7
53.53,14.09,28
53.21,7.13,5
53.21,7.12,12
53.11,8.1,20
53.16,8.41,37
52.53,8.14,56
53.03,8.48,5
53.09,8.37,30
53.08,9.21,61
53,9.5,78
52.49,9.56,69
52.55,10.11,88
53.24,10.41,46
52.58,11.08,18
52.54,11.44,23
53.19,11.56,87
52.56,12.25,40
53.31,12.4,71
52.54,12.49,39
53.12,12.31,74
53.44,12.56,53
53.09,13.02,62
53.33,13.12,80
53.36,13.19,71
53.28,13.37,118
53.19,13.56,57
53.02,14,55
52.43,7.19,26
52.31,7.19,26
52.18,7.23,49
52.27,7.1,26
52.2,7.33,43
52.08,7.42,52
52.15,8.03,97
52.07,8.17,305
51.55,8.18,72
52.35,8.21,43
52.06,8.45,100
51.57,8.54,187
52.27,9.26,70
52.17,9.05,78
52.11,9.57,88
52.28,9.42,54
52.36,10.01,52
52.18,10.27,88
52.1,11.11,163
52.31,11.24,48
52.07,11.35,85
52.23,12.1,39
52.07,12.28,187
52.26,12.27,31
52.07,13.37,57
52.22,13.05,89
52.23,13.04,100
52.28,13.18,58
52.34,13.19,37
52.29,13.08,49
52.28,13.24,49
52.23,13.31,48
52.31,13.25,84
52.13,14.07,112
52.37,14.14,10
52.33,14.33,16
51.17,6.47,44
51.12,6.08,76
51.45,6.17,43
51.36,6.09,31
51.5,6.32,24
51.24,6.58,161
51.31,7.37,127
51.15,7.39,392
51.12,7.38,431
51.37,8.37,213
51.35,8.13,125
51.11,8.29,859
51.47,8.5,158
51.51,9.19,493
51.3,9.11,225
51.24,9.23,285
51.08,9.18,223
51.18,9.27,233
51.08,9.17,181
51.33,9.57,173
51.24,10.19,356
51.44,10.36,610
51.48,10.37,1153
51.51,10.46,240
51.46,10.4,617
51.39,11.08,405
51.23,11.18,166
51.31,11.57,93
51.25,12.14,149
51.19,12.25,146
51.53,12.39,106
51.46,13.11,79
51.18,13.06,152
51.07,13.41,232
51.08,13.47,226
51.39,13.35,100
51.46,14.18,67
51.4,14.38,100
51.47,14.19,69
51.1,14.57,238
50.58,6.03,98
50.47,6.06,205
50.5,6.4,135
50.49,6.11,191
50.21,6.52,486
50.59,6.54,49
50.2,6.57,629
50.52,7.1,99
50.22,7.19,191
50.25,7.35,132
50.42,7.09,64
50.42,7.02,160
50.44,7.12,168
50.4,7.58,555
50.35,8.42,195
50.2,8.44,146
50.36,8.44,152
50.49,9.08,350
50.33,9.39,305
50.52,9.43,272
50.3,9.57,925
50.38,10.09,494
50.34,10.23,453
50.37,10.4,505
50.39,10.46,942
50.59,10.58,323
50.3,11.08,850
50.23,11.11,630
50.34,11.49,502
51.05,11.56,263
50.53,12.08,312
50.29,12.08,389
50.26,12.37,899
50.36,12.43,397
50.48,12.52,419
50.26,12.57,1215
50.39,13.09,640
50.44,13.45,882
50.56,14.13,300
49.59,6.42,365
49.45,6.4,273
50.1,7.04,486
49.26,7.36,238
49.46,7.03,483
49.39,7.11,547
49.57,7.16,498
49.58,7.07,252
49.42,7.2,377
49.39,7.18,426
49.51,7.36,396
49.51,7.53,103
49.59,7.57,120
50.03,8.2,141
50.07,9.07,475
50.13,8.27,802
50.03,8.36,113
50.02,8.34,111
50.11,8.39,104
50.01,8.4,135
50.07,8.44,112
50.1,8.58,112
50.17,9.05,130
49.54,9.26,581
49.43,9.06,455
49.39,9.58,298
49.46,9.58,268
49.45,9.3,338
50.12,10.05,266
50.12,10.07,357
49.45,10.12,210
50.17,10.59,337
49.53,10.55,243
49.59,11.38,498
50.19,11.53,568
49.42,11.57,415
49.35,10.55,329
49.35,11.02,282
49.4,12.11,439
49.17,6.41,367
49.29,7.03,398
49.13,7.07,320
49.3,7.52,321
49.13,7.24,345
49.13,7.37,415
49.23,8.07,557
48.48,8.11,126
49.02,8.22,145
49.34,8.28,94
49.31,8.33,100
49.24,8.39,109
49.15,8.53,169
48.58,8.52,245
48.47,9.13,224
48.41,9.13,419
48.52,9.14,280
48.5,9.12,311
49.13,9.31,277
48.49,9.48,443
49.24,9.58,473
49.07,9.47,398
49.28,10.23,325
49.19,10.38,467
49.01,10.58,424
49.3,10.58,302
49.3,11.05,312
49.23,11.1,386
49.13,11.06,395
49.26,11.54,418
49.26,11.51,414
49.13,11.5,442
49.03,12.06,371
48.57,11.26,539
48.5,12.34,359
49.07,13.08,1446
49.02,13.14,613
48,7.51,300
48.22,7.5,156
48.27,8.25,801
48.06,8.45,975
48.11,9,920
48.06,9.15,646
48.43,9.42,382
48.4,9.52,737
48.13,9.55,549
48.23,9.57,523
48.47,10.42,457
48.26,10.56,463
48.43,11.13,387
48.11,10.52,562
48.04,10.54,628
48.12,11.16,535
48.43,11.32,370
48.45,11.48,404
48.24,11.42,470
48.04,11.38,560
48.05,11.17,600
48.08,11.33,535
48.08,11.42,529
48.15,11.33,489
48.19,11.57,467
48.21,11.47,448
48.2,11.37,510
48.17,12.3,410
48.35,13.28,408
47.54,7.37,217
47.53,8,1493
47.41,9.11,447
47.4,9.31,424
47.43,10.2,705
47.59,10.14,644
47.24,10.17,812
47.52,10.37,721
47.5,10.52,760
47.25,10.59,2962
47.48,11.01,986
47.29,11.04,720
47.46,11.36,716
47.42,12.01,1835
47.53,12.32,549
48.06,13.41,634
48.13,13.29,443
48.34,14,602
48.14,14.12,313
48.14,14.11,313
48.03,14.08,388
48.24,14.5,608
48.31,14.3,548
48.31,14.25,682
48.07,14.52,274
48.41,15.22,607
48.37,15.12,511
48.58,15.02,561
48.46,15.57,262
48.21,15.22,860
48.12,15.37,282
48.19,16.07,176
48.4,16.38,209
48.12,16.22,171
48.15,16.22,200
48.07,16.34,190
48.12,16.34,153
48.13,13.02,390
48.28,13.26,315
48.18,14.17,262
48.28,15.42,210
48.02,15.35,681
48.01,16.14,249
48.02,16.17,218
47.3,9.45,438
47.16,9.36,440
47.08,10.19,1275
47.08,10.14,2080
47.09,10.34,785
47.3,10.45,870
47.16,11.21,581
47.2,11.42,543
47.13,11.28,2247
46.52,11.02,1937
47,11.31,1450
47.35,12.1,508
47.31,12.27,674
47.13,12.02,1250
47.25,12.22,1760
47.14,12.11,1000
47.08,12.37,2309
47.4,12.45,545
47.24,13.13,550
47.18,12.47,754
47.2,12.48,763
47.07,13.08,1100
47.03,12.57,3107
47.23,13.27,845
47.06,13.39,1094
47.16,13.34,1742
47.48,13,450
47.57,13.36,496
47.58,13.06,502
47.51,13.22,491
47.54,13.47,427
47.49,13.44,1621
47.43,13.38,470
47.32,14.08,649
47.36,14.45,492
47.07,14.12,1305
47.12,14.45,682
47.51,15,615
47.48,15.18,872
47.46,15.19,875
47.2,15.05,580
47.25,15.16,482
47.43,15.47,1546
47.58,16.16,233
47.5,16.13,284
47.38,15.49,960
47.31,16.02,1000
47.26,16.07,730
47.51,16.32,190
47.13,16.2,267
47.57,16.52,129
47.09,16.19,290
47.07,12.3,1632
46.5,12.48,665
46.39,13.09,646
46.59,13.11,1185
46.47,13.42,685
46.36,13.4,2160
46.37,13.52,495
46.56,14.55,1055
47.07,14.24,1125
46.51,14.12,705
46.47,14.48,468
46.39,14.2,452
46.34,14.46,527
47,15.26,347
47.12,15.28,1438
46.52,15.54,303
46.42,15.59,208
47,12.27,1198
46.41,13,707
46.59,13.12,1184
46.56,13.11,822
46.45,13.05,630
46.44,13.51,896
47.07,14.11,818
47.07,15.27,377
47.05,15.35,544
47.26,9.44,410
47.15,10.11,1475
46.59,10.19,2323
47.2,12.44,1956
47.21,13.09,750
47.15,12.5,917
47.09,13.45,1153
47.47,13.03,422
47.25,13.38,1207
47.44,14.2,611
47.37,13.47,661
47.44,13.27,542
47.33,13.57,802
47.3,14.07,710
47.42,15.51,485
47.47,15.55,586
47.38,15.49,1323
47.49,16.02,932
50.05,12.24,471
50.12,12.54,604
49.55,12.43,541
49.4,12.4,745
50.23,13.21,322
49.39,13.16,364
49.04,13.37,1126
50.33,13.56,836
49.28,13.5,522
50.41,14.02,376
50.28,14.1,159
50.06,14.17,365
50,14.27,304
49.12,14.2,508
49.02,14.29,488
48.56,14.27,424
50.46,15.01,400
49.35,15.05,534
49.11,15.28,569
50.4,15.45,816
50.15,15.51,244
49.35,15.46,536
49.59,16.26,402
49.44,16.02,737
49.06,16.08,407
48.53,16.05,339
49.39,16.57,518
49.09,16.42,246
50.04,17.14,1492
49.47,17.33,750
49.19,17.34,224
49.41,18.07,256
49.33,18.27,1327
48.12,17.12,130
48.32,17.5,169
49.14,18.37,315
48.17,18.08,135
47.52,18.12,124
48.46,18.36,260
48.1,18.52,143
48.38,19.09,318
48.56,19.35,2012
49.22,19.41,692
48.2,19.46,219
49.12,20.13,2635
49.07,20.05,1368
49.04,20.15,707
48.51,20.11,906
49.02,20.19,706
48.42,21.16,232
49.13,21.39,220
48.4,21.44,104
48.56,22,178
54.11,15.35,5
54.12,16.09,34
54.02,16.18,73
54.35,16.52,8
54.28,17.01,25
54.45,17.32,2
54.33,17.45,22
54.36,18.49,3
54.31,18.34,15
54.23,18.28,138
54.2,18.56,9
54.1,19.26,43
54.04,21.22,110
54.08,22.57,186
53.55,14.14,5
53.24,14.37,3
53.46,15.25,56
53.43,16.41,144
53.08,16.45,73
53.42,17.33,177
53.02,18.35,72
53.06,20.21,149
53.46,20.25,135
53.47,21.35,131
53.05,21.34,96
53.06,23.1,151
52.45,15.17,73
52.21,14.36,24
52.25,16.5,92
52.12,18.4,117
52.35,19.44,109
52.24,20.58,96
52.1,20.58,107
52.11,22.16,149
52.04,23.37,137
51.56,15.32,192
51.12,16.12,124
51.5,16.32,92
51.06,16.53,121
51.08,16.59,116
51.44,18.05,144
51.13,18.34,201
51.44,19.24,188
51.21,19.52,189
51.25,21.07,185
51.34,21.33,126
51.33,21.51,124
51.13,22.24,240
51.33,23.32,179
50.54,15.48,344
50.44,15.44,1613
50.26,16.37,357
50.4,17.58,178
50.03,18.12,206
50.49,19.06,295
50.29,19.05,301
50.14,19.02,284
50.05,19.48,237
50.49,20.42,261
50.02,20.59,209
50.06,22.03,202
50.42,21.43,218
50.42,23.15,213
49.48,19,399
49.18,19.57,860
49.14,19.59,1989
49.37,20.42,295
49.28,22.2,422
49.48,22.46,280
48.06,20.47,233
47.41,16.36,238
47.16,16.38,221
47.42,17.41,116
47.21,17.28,141
47.05,17.55,303
47.21,18.59,101
47.42,18.53,676
47.27,18.58,132
47.26,19.16,185
47.31,19.02,129
47.26,19.11,139
47.52,20.01,1015
47.1,20.14,85
47.04,17.59,303
47.29,21.38,112
48.01,21.44,106
46.55,16.18,313
46.52,16.48,179
46.45,17.14,116
46.27,16.59,141
46.24,17.55,160
46.23,17.5,145
46.55,18.02,108
46,18.14,203
46.37,18.52,98
46.11,19.01,113
46.54,19.45,116
46.15,20.06,83
46.42,21.08,86
46.2,13.34,452
46.16,13.5,1535
46.3,13.43,865
46.23,13.51,2519
46.02,13.52,1070
46.22,14.11,515
46.06,14.22,685
46.13,14.29,385
46.04,14.31,316
46.27,15.2,1480
46.29,15.07,452
46.15,15.15,244
46.04,15.17,941
46.32,15.39,274
46.29,15.41,265
46.39,16.11,188
46.18,16.23,168
46.06,19.46,105
45.31,13.34,95
45.54,13.38,56
45.34,14.15,413
45.46,14.12,533
45.13,14.35,85
45.54,14.52,56
45.34,15.09,157
45.48,15.11,213
45.16,15.14,328
45.55,15.58,988
45.49,15.59,162
45.49,16.02,128
45.44,16.04,107
45.36,17.14,162
45.1,18,89
45.28,18.49,89
45.32,18.38,92
45.46,19.09,89
45.2,19.51,87
45.22,20.25,82
45.51,20.28,82
45.03,21.02,9
45.09,21.19,85
44.54,13.55,63
44.32,14.28,53
45,14.54,28
44.49,14.59,1597
44.33,15.22,565
44.06,15.22,84
44.49,15.53,250
44.47,17.13,156
44.04,17.28,566
44.13,17.54,348
44.33,18.42,306
44.33,19.14,122
45.06,19.33,83
44.19,19.55,177
44.49,20.17,99
44.48,20.28,132
44.46,20.25,203
44.22,20.57,122
44.45,21.31,84
44.07,21.57,1039
44.14,22.33,44
43.44,15.55,75
43.32,16.18,21
43.31,16.26,128
43.1,16.27,25
43.5,17.01,728
43.21,17.48,108
43.43,18.16,2070
43.49,18.2,511
43.52,18.26,638
43.14,18.36,1309
43.09,19.08,1450
43.21,19.21,788
43.44,19.43,1029
43.17,20,1039
43.5,20.02,312
43.42,20.42,217
43.17,20.48,1713
43.08,21.16,383
43.34,21.21,167
43.56,21.23,125
43.2,21.54,202
42.59,21.57,232
43.01,22.45,450
42.24,16.16,97
42.46,16.54,187
42.39,18.05,53
42.34,18.16,165
42.27,18.33,10
42.24,18.44,5
42.46,18.57,647
42.06,19.06,6
42.22,19.15,33
42.26,19.17,53
42.5,19.32,945
42.4,20.18,499
42.13,20.44,403
42.39,21.09,576
42.33,21.55,434
42.31,22.17,1176
42.12,22.2,696
41.55,19.13,29
41.32,20.42,1321
41.07,20.48,761
41.03,21.22,589
41.2,21.34,674
41.58,21.39,239
41.45,22.11,327
41.25,22.15,126
41.43,22.51,836
42.06,19.32,44
42.02,20.25,358
41.18,19.27,12
41.18,19.28,8
41.2,19.47,90
41.41,20.26,653
40.28,19.29,5
40.48,19.54,33
40.05,20.09,194
46.2,13.34,452
46.16,13.5,1535
46.3,13.43,865
46.02,13.52,1070
46.22,14.11,515
46.06,14.22,685
46.04,14.31,316
46.29,15.07,452
46.15,15.15,244
46.32,15.39,274
46.29,15.41,265
45.29,13.37,2
45.54,13.38,56
45.34,14.15,413
45.46,14.12,533
46.02,16.33,155
45.1,14.42,2
45.09,18.42,97
44.06,15.22,84
44.02,16.12,255
42.34,18.16,165
0,0,261
48.01,26.57,240
47.58,23.55,276
47.51,25.55,392
47.58,26.24,241
47.47,22.53,124
0,0,125
47.4,23.35,218
47.47,23.56,504
47.41,26.4,162
47.39,26.15,351
0,0,110
47.35,24.4,2303
47.32,24.53,1792
47.32,25.34,660
47.34,27.12,61
47.22,22.06,113
47.28,22.48,162
47.27,25.34,1541
47.28,26.15,230
47.21,26.59,289
47.11,23.05,294
47.19,25.08,910
47.12,26.22,389
0,0,250
47.13,27.16,90
47.03,21.56,140
47.09,23.52,150
47.08,24.3,367
47.03,25.58,554
47.1,27.38,104
0,0,183
0,0,281
46.59,22.38,317
46.52,23.03,561
46.55,25.2,689
46.56,25.55,1898
46.55,26.2,361
46.55,26.5,217
46.5,27.26,133
0,0,96
46.47,22.08,161
0,0,1111
46.45,22.48,1848
46.47,23.34,413
46.45,24.1,401
0,0,415
46.42,25.3,749
46.41,27.14,251
46.41,28.04,98
46.32,21.31,96
46.37,21.31,589
46.32,22.27,500
46.34,23.47,430
46.32,24.32,309
46.32,26.5,1285
46.35,26.59,190
0,0,631
46.38,27.44,116
46.24,21.39,112
46.23,21.49,697
46.37,22.25,279
46.22,23.03,583
46.35,23.28,1353
0,0,357
46.18,25.18,525
46.22,25.44,662
46.28,27.15,204
0,0,473
46.16,22.21,179
46.1,24.21,1186
0,0,251
46.14,24.34,318
46.17,26.37,243
46.15,27.4,173
46.05,20.38,84
46.12,21.24,118
46.01,22.09,156
46.08,22.47,257
46.04,23.35,253
46.11,23.55,334
46.03,25.16,451
46.05,25.36,508
46,26.08,568
46.06,27.1,101
46.02,27.55,214
0,0,1672
45.53,22.54,231
45.58,23.34,253
45.51,24.59,429
45.52,25.47,525
45.55,26.4,563
0,0,80
45.46,21.15,88
45.39,23.55,1454
45.48,24.09,444
45.41,26.01,710
45.49,26.22,1776
0,0,59
45.52,27.25,61
45.4,20.56,80
45.41,21.55,125
45.34,22.53,381
45.38,24.15,517
45.27,25.27,2509
0,0,1016
0,0,877
45.3,27.3,18
45.23,21.08,82
0,0,147
45.25,22.15,242
45.25,23.22,599
45.21,24.15,1346
45.15,24.15,1640
45.24,25.1,581
45.38,25.35,538
45.27,25.18,1380
45.3,25.35,1093
45.23,27.03,154
45.3,28.01,72
0,0,6
0,0,287
45.05,22.05,1445
45.18,22.31,1447
45.17,22.32,2180
45.25,23.57,587
45.23,23.28,1561
45.21,23.31,2075
45.16,25.03,600
45.21,25.33,1510
45.19,26.21,284
45.12,26.58,15
45.11,28.49,6
45.11,29.1,3
45.02,21.41,309
45.02,23.17,206
45.01,22.51,262
45.11,23.48,530
45.02,24.32,548
45.06,24.22,237
45.08,24.41,448
45.08,25.44,464
45.09,26.49,97
45.04,27.14,53
45.01,27.42,20
0,0,63
45.09,29.4,9
44.5,21.45,90
44.56,22,257
44.57,23.31,177
44.52,23.43,262
44.51,24.52,315
44.56,25.26,297
44.57,26,178
44.54,29.26,1
44.43,21.37,82
44.39,21.57,68
44.39,24.16,280
0,0,88
44.43,26.38,62
44.45,27.18,51
44.41,27.56,38
44.44,28.2,220
44.46,28.53,38
44.38,22.38,78
44.27,23.08,314
0,0,188
44.34,24.47,209
44.39,25.32,159
44.3,26.08,91
44.33,26.06,95
44.25,26.05,82
44.27,26.58,51
44.28,26.31,67
44.23,26.34,52
44.25,26.39,88
44.23,26.42,177
0,0,159
44.27,26.55,40
44.22,27.51,61
0,0,88
44.14,23.52,195
44.17,25.31,108
44.12,27.21,20
44.15,28.17,67
0,0,49
44.01,23.21,58
44.07,24.21,107
44.07,25,103
0,0,93
44.03,25.46,16
44.07,26.2,4
44.05,26.38,32
44.05,27.57,158
44.13,28.38,14
44.2,28.26,102
43.59,22.57,68
43.59,25.2,76
43.45,24.53,31
43.52,25.57,24
43.46,23.57,40
0,0,34
43.49,28.35,9
44.1,22.48,38
43.49,22.53,33
43.12,23.32,310
43.49,23.15,33
43.41,23.58,31
43.08,24.43,221
43.25,24.36,71
43.05,25.39,218
43.37,25.21,26
43.51,25.57,45
43.31,26.32,347
44.07,27.15,16
43.12,27.55,43
43.32,28.32,28
43.22,28.28,64
42.5,23.4,1692
42.16,22.46,527
42.56,22.56,716
42.35,23.16,2292
42.39,23.23,595
42.11,23.35,2927
42.08,24.45,185
42.4,24.5,2389
42.13,24.2,214
42.12,25.2,178
42.4,26.19,257
42.51,26.34,139
42.29,27.29,28
42.06,27.51,19
42.17,27.45,10
41.31,23.16,207
41.4,24.41,1930
41.39,25.22,331
41.46,26.12,55
46.45,10.32,1461
46.5,10.3,1800
46.28,11.2,241
46.18,11.47,2006
46.09,11.02,2129
46.44,12.13,1226
46.02,12.36,126
46.02,12.37,126
46.02,12.37,126
46.3,13.35,778
46.02,13.11,94
45.59,13.02,53
45.56,7.42,3488
45.44,7.21,547
45.13,7.39,287
45.02,7.44,710
45.31,8.4,169
45.37,8.44,211
45.57,9.23,2403
45.52,9.04,1322
45.4,9.42,237
45.26,9.17,103
44.55,9.44,138
45.25,10.17,92
45.28,10.56,91
45.23,10.52,68
45.52,11.48,1775
45.34,11.31,53
45.24,11.51,14
45.24,11.52,14
45.19,11.4,575
45.41,12.06,41
45.39,12.11,23
45.26,12.23,4
45.3,12.2,6
45.49,13.29,12
45.39,13.45,20
44.23,7.49,560
44.15,7.48,1742
44.48,8.06,315
44.33,7.37,380
44.46,8.47,189
44.38,8.56,475
44.25,8.51,3
44.03,8.07,49
44.26,9.56,1040
44.05,9.59,10
44.02,9.5,192
44.49,10.18,50
44.12,10.42,2173
44.02,10.56,932
44.5,11.37,10
44.32,11.18,42
44.39,11.37,38
44.27,12.18,6
44.12,12.04,32
44.13,12.18,10
44.02,12.37,13
0,0,54
43.57,8.1,221
43.41,10.23,1
43.24,10.52,575
42.23,11.1,632
43.48,11.12,38
43.28,11.51,249
43.19,11.21,322
43.31,12.44,574
43.05,12.3,205
43.37,13.22,10
42.44,10.24,397
42.54,11.46,918
42.45,11.04,7
42.02,11.5,4
42.26,12.05,300
42.28,12.59,1875
42.25,12.51,389
42.05,12.13,270
42.59,13.52,1
41.53,13.35,655
42.22,13.18,671
42.27,13.42,2138
42.26,14.12,11
42,15,44
42,12.44,89
41.57,12.3,24
41.48,12.33,101
41.54,12.29,95
41.48,12.14,3
41.33,12.54,26
41.38,13.18,181
41.39,12.26,12
41.13,13.03,3
41.34,14.39,807
41.03,14.04,10
41.42,15.57,844
41.26,15.32,80
41.32,15.43,60
41.03,15.14,1093
41.55,16.03,50
41.08,16.47,44
40.55,12.57,185
40.51,14.18,72
40.53,14.18,88
40.37,14.55,40
40.33,14.15,269
40.38,15.48,843
40.01,15.17,185
40.46,16.56,350
40.05,16.01,896
40.42,17.2,447
40.39,17.57,10
40.31,17.24,69
40.26,16.53,12
40.14,18.09,61
40.06,18.32,89
39.35,15.53,485
39.33,16.48,179
39.2,16.24,1720
39,17.04,161
39.49,18.21,112
38.54,16.15,15
38.53,16.29,343
38.4,16.06,520
38.42,13.11,251
38.11,13.06,34
38.06,13.18,117
38.35,14.52,46
38.12,15.33,51
38.04,15.39,21
37.55,12.3,7
37.43,13.26,1035
37.31,13.03,125
37.34,14.17,965
37.05,14.13,33
37.24,14.55,22
37.24,14.56,22
37.28,15.03,17
37.55,16.04,17
36.49,11.58,191
36.56,14.36,220
36.41,15.08,51
35.3,12.36,20
41.13,9.24,170
40.38,8.17,23
40.34,8.1,205
40.16,8.47,559
40.54,9.31,13
40.07,9.15,1029
39.45,8.28,92
39.4,9.26,645
39.3,9.37,22
39.21,8.58,28
39.08,8.19,12
39.56,9.43,156
39.15,9.03,1
39.06,9.31,118
35.51,14.29,91
35.54,14.32,95
40.47,21.24,662
40.27,21.17,669
40.33,23.01,57
40.31,22.58,4
40.55,24.37,5
40.56,24.23,62
40.51,25.55,3
40.18,21.47,627
39.37,19.55,4
39.42,20.49,483
38.57,20.46,4
39.38,22.25,74
39.55,25.14,4
39.1,21,11
39.22,22.57,27
39.13,22.48,15
39.11,23.3,15
39.04,26.36,5
38.37,21.23,47
38.23,23.06,110
38.54,22.24,144
37.55,21.17,12
38.38,24.06,221
38.54,24.33,18
38.07,20.3,22
38.1,21.25,15
38.15,21.44,3
38.19,23.32,140
38.03,23.4,138
38.2,26.08,4
37.32,22.24,652
37.58,23.43,107
38.06,23.47,235
37.54,23.44,15
37.59,23.34,2
38.04,23.33,31
37.45,20.53,3
37.42,26.55,7
37.04,22.01,8
37.26,25.21,123
37.06,25.23,9
36.5,21.42,34
36.43,24.27,183
36.47,27.04,129
36.17,23.01,167
36.25,25.26,36
36.24,25.29,38
35.29,24.07,151
35.32,24.09,150
35.3,27.13,9
36.24,28.05,11
36.23,28.07,62
35.2,25.11,39
35,25.44,13
35.12,26.06,28
35.21,24.31,7
35,24.45,7
35.31,27.15,6
41.27,31.48,136
41.59,33.47,64
42.02,35.1,32
41.16,36.18,168
41.17,36.2,4
40.55,38.24,38
41,39.43,30
41.1,41.49,30
41.4,26.34,48
41.44,27.13,232
40.59,27.29,4
41.08,27.55,173
41.18,29,30
40.58,28.49,37
40.58,29.05,33
40.43,29.49,18
40.47,30.25,30
40.44,31.36,742
41.22,33.46,799
40.51,35.35,535
40.33,34.58,837
40.39,35.51,412
40.18,36.34,608
40.27,39.27,1219
39.45,37.01,1271
39.44,39.3,1215
39.55,41.16,1758
40.36,43.05,1775
39.43,43.03,1632
39.56,44.02,858
40.11,25.54,72
40.08,26.24,3
40.19,27.58,49
40.11,29.04,100
39.26,30.01,921
39.27,31.21,96
40.05,32.34,843
39.47,30.34,785
40.05,32.34,843
40.07,32.59,949
39.57,32.41,806
39.56,32.45,819
39.57,32.53,894
39.5,34.49,1298
39.37,27.55,102
39.08,34.1,1007
39.11,36.03,1171
38.27,43.19,1661
39.03,26.52,3
38.55,27.51,93
38.37,27.26,71
38.4,29.25,919
38.45,30.32,1034
38.37,34.43,1260
38.47,35.29,1054
38.43,35.3,1043
38.26,38.05,849
40.44,30.05,50
38.36,39.17,882
38.52,40.3,1177
38.44,41.31,1320
38.45,41.4,1266
38.31,42.16,1664
37.56,42,895
38.3,27.01,5
38.16,27.09,120
38.26,27.1,25
37.51,27.51,57
37.47,29.42,849
37.45,30.33,997
37.58,32.33,1006
37.3,34.04,1044
37.58,34.41,1208
37.05,37.22,855
37.08,38.46,547
37.18,40.44,1050
37.53,40.11,677
37.52,41.1,540
37.34,43.46,1720
37.02,27.25,27
37.12,28.21,646
36.42,28.47,2
36.5,28.16,3
36.42,30.44,57
36.06,32.5,4
36.22,33.56,15
36.49,34.36,3
37,35.25,66
37.03,35.21,28
36.59,35.18,20
36.35,36.1,3
36.18,30.09,3
34.43,32.29,8
34.35,32.59,23
35.09,33.24,161
35.09,33.3,91
34.53,33.38,2
80.1,36.45,9
80.49,47.25,18
80.37,58.03,20
80.22,52.55,46
80.5,79.42,47
79.3,76.59,11
79.33,90.37,8
79.23,102.25,6
78.04,14.13,49
78.08,107.12,12
77.3,82.14,23
77.17,89.4,5
77.11,96.35,9
78.14,103.07,30
77.43,104.18,13
77.37,101.29,6
76.57,68.35,8
76.11,63.34,9
76.17,94.44,10
75.55,83.15,12
75.24,88.47,10
74.3,102.3,11
73.3,76,4
73.2,70.02,6
73.32,80.24,47
73.41,85.15,15
73.15,90.55,21
72.22,52.44,16
72.2,79.3,10
71.24,67.38,18
71.59,75.24,21
71.29,71.49,8
71.54,82.43,2
71.59,102.27,33
70.43,57.37,14
70.27,59.04,13
70.53,78.3,8
70.21,74.08,4
70.1,72.31,16
70.51,89.53,29
70.1,83.08,29
70.59,94.33,37
76.48,110.5,6
76.09,152.5,14
75.32,113.31,6
76,137.54,10
74.4,112.56,57
73.11,143.56,22
72.49,113.16,25
72.58,119.42,21
72.25,126.3,26
71.58,114.05,24
71.5,127.2,18
71.35,128.55,8
71.32,129.55,3
71.3,132.4,18
70.08,113.58,62
70.41,127.24,39
70.49,133.3,91
70.45,136.13,22
70.37,147.54,61
70.38,162.29,41
70.59,-178.29,3
69.57,32.02,8
69.24,30.12,126
69.16,31.46,302
69.43,33.08,24
69.25,32.1,117
69.17,32.48,27
69.05,33.27,20
69.12,35.06,29
69.05,49.15,24
68.27,28.43,120
68.54,28.27,118
68.23,30.45,91
68.36,31.48,63
68.58,33.03,51
68.38,33.12,112
68.19,33.2,144
69.04,35.44,15
68.05,34.48,161
68.47,37.2,64
68.03,39.3,122
68.24,38.4,10
68.39,43.18,49
68.48,49.09,11
67.34,30.24,247
67.58,32.52,132
67.5,33.45,135
67.25,32.33,151
67.34,33.22,136
67.09,32.21,26
67.37,33.4,1093
67.42,37.07,244
67.22,37.02,155
67.08,39.4,149
67.13,41.2,72
67.09,43.54,14
67.53,44.08,16
67.48,46.4,6
67.42,48.46,3
66.57,30.18,152
66.58,31.28,152
66.1,30.41,106
66.41,32.54,17
66.05,32.59,94
66.4,34.2,40
66.24,36.37,6
66.06,37.49,7
66.1,39.32,8
66.29,40.41,16
66.45,42.35,15
66.25,43.15,24
66.39,44.41,14
