Latitude,Longitude,Elevation,Koppen 
-19.37,-43.34,827,Cwa
-19.13,-45.0,691,Aw
-20.02,-48.56,543,Aw
-19.47,-47.58,807,Cwb
-19.45,-47.55,743,Cwb
-19.34,-46.56,1004,Cwb
-20.01,-45.59,662,Cwa
-19.51,-43.57,785,Cwa
-19.29,-44.15,732,Cwa
-19.5,-43.56,917,Cwa
-19.4,-43.54,837,Cwa
-19.02,-43.26,675,Cwa
-19.48,-42.09,609,Aw
-19.29,-41.04,83,Aw
-19.24,-40.04,28,Af
-20.28,-54.41,527,Aw
-20.28,-54.4,556,Aw
-20.27,-52.53,365,Aw
-20.48,-51.34,356,Aw
-20.47,-51.38,328,Aw
-20.25,-49.59,503,Aw
-20.38,-48.34,0,Aw
-20.33,-47.26,1026,Aw
-20.42,-46.2,735,Cwa
-20.41,-44.49,966,Cwa
-20.31,-41.52,843,Cwa
-20.45,-42.51,689,Cwa
-20.51,-41.06,77,Aw
-20.19,-40.2,36,Aw
-20.16,-40.17,4,Aw
-20.3,-29.19,5,Af
-21.43,-57.53,98,Aw
-22.14,-54.49,454,Am
-23.03,-43.36,9,Am
-22.53,-43.02,2,Am
-21.29,-47.33,617,Cwa
-21.59,-47.2,598,Cwa
-21.4,-49.45,426,Aw
-21.08,-48.58,536,Cwa
-21.08,-47.47,549,Cwa
-21.51,-46.34,1260,Cwb
-21.4,-45.55,873,Cwb
-21.14,-45.0,933,Cwb
-21.08,-44.16,991,Cwb
-21.15,-43.46,1171,Cwa
-21.46,-43.21,939,Cwa
-21.12,-41.53,123,Aw
-21.45,-41.2,11,Aw
-22.21,-41.46,2,Aw
-22.03,-41.03,4,Aw
-22.32,-55.44,650,Am
-22.33,-55.42,660,Am
-22.19,-53.56,369,Aw
-22.47,-45.12,533,Cwb
-22.44,-45.35,1593,Cwb
-22.07,-51.23,435,Aw
-22.02,-42.22,485,Cwb
-22.59,-42.02,7,Aw
-23.0,-47.08,661,Cfa
-22.19,-49.04,590,Cfa
-22.01,-47.53,856,Cfa
-22.54,-47.05,669,Cfa
-22.17,-46.33,925,Cwb
-22.06,-45.01,900,Cwb
-22.29,-44.28,439,Cfa
-22.56,-43.43,3,Am
-22.24,-43.4,437,Cfa
-22.55,-43.1,5,Am
-23.04,-43.09,75,Am
-22.49,-43.15,6,Cfa
-22.52,-43.22,34,Am
-22.54,-43.1,3,Am
-22.49,-42.06,11,Cwb
-23.23,-51.11,566,Cfa
-23.25,-51.57,542,Cfa
-23.2,-51.08,570,Cfa
-23.09,-49.58,470,Cfa
-23.06,-48.55,793,Cfa
-23.57,-48.53,647,Cfa
-24.05,-54.15,271,Cfa
-23.26,-46.28,750,Cfb
-23.31,-46.38,722,Cfb
-23.37,-46.39,803,Cfb
-23.3,-46.37,792,Cfb
-23.56,-46.2,16,Cfb
-24.03,-52.22,617,Cfa
-23.01,-45.34,577,Cfb
-23.06,-45.03,8,Cfb
-24.03,-46.16,101,Cfb
-23.01,-44.19,2,Cfb
-23.14,-45.52,646,Cfb
-24.24,-50.5,808,Cfa
-24.47,-50.0,1009,Cfb
-24.15,-49.42,923,Cfb
-23.56,-46.18,3,Cfb
-24.43,-47.33,3,Cfa
-25.31,-54.35,243,Cfa
-24.44,-53.44,550,Cfa
-25.2,-54.15,290,Cfa
-25.28,-50.38,854,Cfb
-25.06,-50.1,868,Cfb
-25.31,-49.1,908,Cfb
-25.26,-49.16,923,Cfb
-25.31,-48.31,4,Cfa
-23.29,-47.28,632,Cfa
-23.29,-47.27,631,Cfa
-26.29,-51.59,1090,Cfb
-26.14,-51.04,778,Cfb
-26.06,-49.48,824,Cfb
-26.54,-49.13,86,Cfa
-26.15,-48.39,72,Cfa
-27.11,-53.14,258,Cfa
-27.07,-52.37,679,Cfa
-27.24,-51.12,947,Cfb
-27.49,-50.2,937,Cfb
-27.18,-48.21,20,Cfa
-27.35,-48.34,2,Cfa
-27.4,-48.33,5,Cfa
-28.24,-55.01,244,Cfa
-28.38,-53.37,464,Cfa
-28.15,-52.24,684,Cfa
-28.13,-51.32,806,Cfb
-28.33,-50.56,955,Cfb
-28.4,-50.26,1048,Cfb
-28.18,-49.56,1399,Cfb
-28.29,-48.48,31,Cfa
-28.36,-48.49,45,Cfa
-29.45,-57.05,62,Cfa
-29.47,-57.02,74,Cfa
-29.41,-55.31,121,Cfa
-29.42,-53.42,114,Cfa
-29.43,-53.42,85,Cfa
-29.1,-51.12,759,Cfb
-29.2,-49.43,30,Cfa
-29.56,-51.08,9,Cfa
-30.53,-55.32,231,Cfa
-30.32,-52.31,428,Cfa
-30.01,-51.13,47,Cfa
-31.15,-50.54,5,Cfa
-30.0,-51.11,3,Cfa
-31.2,-54.06,242,Cfa
-31.21,-54.07,180,Cfa
-31.52,-52.21,13,Cfa
-32.01,-52.05,201,Cfa
-33.31,-53.21,37,Cfa
-33.45,-53.22,13,Cfa
-0.53,-52.36,200,Am
-0.27,-90.16,16,BSh
-0.54,-89.36,6,BSh
-0.42,-80.07,69,Aw
0.58,-79.38,8,Af
0.49,-77.42,2940,Af
1.17,-78.51,40,Af
0.21,-78.08,2228,Csb
-0.05,-78.18,2743,ET
0.05,-76.52,299,Af
-0.09,-78.29,2812,ET
-0.24,-76.36,221,Af
-0.27,-76.57,220,Af
-0.35,-80.24,3,Aw
-1.02,-80.28,44,Aw
-0.57,-80.41,14,Aw
-0.55,-78.37,2785,ET
-2.16,-79.41,17,Aw
-0.47,-75.31,220,Af
-1.02,-80.26,44,Aw
-1.02,-80.27,44,Aw
-1.12,-78.34,2520,Cfb
-1.15,-78.37,2680,Cfb
-1.3,-78.03,1043,Cfb
-1.38,-78.4,2796,Cfb
-2.12,-80.59,8,BSh
-2.09,-79.53,9,Aw
-2.53,-78.59,2531,Cfb
-3.15,-79.58,10,Aw
-4.0,-79.22,1238,Cfb
-4.22,-79.56,430,Cwb
-3.33,-80.24,27,BSh
-3.4,-80.4,49,BSh
-3.45,-73.15,126,Af
-4.34,-81.15,90,BSk
-5.11,-80.36,55,BWh
-5.54,-76.05,184,Af
-6.02,-76.58,833,Af
-6.03,-77.09,792,Af
-6.13,-77.5,2435,Cfb
-6.47,-79.5,34,BWh
-6.27,-76.23,282,Af
-7.08,-78.28,2622,Cwb
-7.13,-76.43,363,Aw
-8.06,-79.02,30,BWk
-8.08,-78.1,3130,ET
-8.25,-74.36,149,Am
-9.1,-78.31,11,BWh
-9.08,-75.57,665,Af
-9.21,-77.36,2760,Cwb
-9.54,-75.45,1860,Am
-10.41,-76.15,4334,Cfb
-10.4,-77.5,46,Cwb
-10.44,-73.47,451,Am
-11.47,-75.28,3322,Af
-12.0,-77.07,13,ET
-12.1,-77.0,76,BWk
-12.04,-75.14,3350,ET
-12.38,-69.12,266,Am
-13.08,-74.13,2749,Cwb
-13.16,-70.4,634,Af
-13.17,-75.19,3601,ET
-13.33,-71.59,3249,BSk
-13.43,-73.21,3444,Cfb
-13.45,-76.17,7,BWh
-15.23,-75.1,60,BWk
-15.29,-70.09,3827,Cwb
-15.46,-73.22,1833,ET
-16.19,-71.33,2520,ET
-17.02,-72.01,13,BWh
-17.11,-70.56,1366,BWk
-17.42,-71.21,9,BWh
-17.42,-71.23,50,BWh
-18.04,-70.18,458,BWk
-10.49,-65.21,130,Aw
-11.05,-68.52,252,Am
-11.01,-66.07,135,Am
-13.04,-64.4,140,Aw
-13.07,-63.47,142,Aw
-13.2,-64.09,141,Aw
-13.43,-65.35,144,Aw
-14.18,-67.22,280,Am
-14.29,-67.29,202,Am
-14.44,-68.25,1415,Am
-14.52,-66.45,194,Af
-14.58,-65.38,241,Am
-14.51,-64.57,157,Am
-15.43,-63.06,247,Aw
-16.16,-62.28,520,Aw
-16.15,-62.06,497,Aw
-16.31,-68.11,4014,ET
-16.22,-60.57,413,Aw
-17.27,-66.06,2531,Cfc
-17.35,-69.27,4057,ET
-18.03,-67.04,3702,BSk
-17.39,-63.08,373,Am
-17.48,-63.1,414,Am
-17.5,-60.45,284,Aw
-18.19,-59.45,284,Aw
-19.01,-65.16,2903,Cfb
-19.0,-57.44,135,Aw
-19.32,-65.43,3934,Cfb
-20.03,-63.34,792,Cfa
-21.16,-63.3,400,Aw
-21.32,-64.43,1858,Cfa
-22.01,-63.42,617,Aw
-18.2,-70.2,59,BWk
-20.32,-70.11,52,BWk
-22.3,-68.54,2312,BWk
-23.26,-70.26,120,BWk
-26.19,-70.37,30,BWk
-27.04,-70.48,55,BWk
-27.09,-109.25,47,Cfb
-27.18,-70.25,291,BWk
-28.36,-70.46,538,BWk
-29.55,-71.12,146,BWk
-32.47,-71.31,8,Csb
-33.03,-71.25,123,Csb
-33.23,-70.47,476,EF
-33.29,-70.42,511,EF
-33.27,-70.33,649,EF
-33.34,-70.41,573,EF
-33.4,-78.59,31,Cfb
-33.39,-71.37,75,Csb
-34.1,-70.46,441,Csb
-34.58,-71.14,242,Csb
-36.34,-72.02,148,Csb
-36.46,-73.03,16,Csb
-37.24,-72.25,114,Csb
-38.45,-72.38,120,Cfb
-39.37,-73.04,14,Cfb
-40.36,-73.03,65,Cfb
-41.25,-73.05,86,Cfb
-41.54,-73.48,114,Cfb
-42.05,-71.52,366,Csb
-42.29,-73.46,44,Cfb
-42.56,-72.42,4,Cfb
-43.07,-73.38,3,Cfb
-43.11,-71.5,318,ET
-43.38,-71.48,277,Csc
-45.24,-72.4,11,Cfb
-45.35,-72.02,311,Cfb
-45.55,-71.41,524,Cfc
-46.33,-71.42,325,Csc
-47.14,-72.33,167,Cfb
-51.42,-72.32,70,Cfc
-52.24,-75.06,52,ET
-53.0,-70.51,37,Cfc
-53.15,-70.2,30,Cfc
-56.36,-68.43,42,ET
-19.32,-59.22,150,Aw
-20.43,-61.55,315,BSh
-20.13,-58.1,96,Aw
-21.2,-61.3,190,BSh
-22.42,-61.3,220,BSh
-22.01,-60.36,181,BSh
-22.22,-60.03,139,BSh
-22.17,-57.52,87,Aw
-22.35,-55.39,662,Am
-23.25,-57.18,74,Aw
-24.06,-57.1,64,Cfa
-24.39,-56.26,168,Af
-24.03,-54.19,300,Cfa
-25.22,-57.33,120,Cfa
-25.16,-57.38,101,Cfa
-25.45,-56.26,161,Cfa
-25.31,-54.47,200,Cfa
-25.32,-54.36,196,Cfa
-26.51,-58.19,56,Cfa
-26.4,-57.09,126,Cfa
-26.11,-56.21,150,Cfa
-26.56,-55.12,150,Cfa
-27.13,-58.16,90,Cfa
-27.19,-55.5,91,Cfa
-30.16,-57.35,54,Cfa
-30.23,-56.3,123,Cfa
-30.58,-55.29,205,Cfa
-31.23,-57.57,34,Cfa
-31.42,-55.59,134,Cfa
-32.2,-58.02,61,Cfa
-32.22,-54.11,100,Cfa
-32.41,-57.38,81,Cfa
-32.48,-56.31,75,Cfa
-33.15,-58.04,22,Cfa
-33.13,-54.23,46,Cfa
-33.21,-56.3,93,Cfa
-34.03,-56.08,97,Cfa
-34.27,-57.5,23,Cfa
-34.29,-54.18,18,Cfb
-34.47,-56.15,54,Cfa
-34.5,-56.0,32,Cfa
-34.52,-55.06,30,Cfa
-34.51,-56.12,16,Cfa
-34.55,-54.55,15,Cfb
-22.06,-65.36,3462,ET
-23.09,-64.19,357,Cwa
-22.39,-63.49,450,Aw
-24.23,-65.05,1167,Cwa
-24.51,-65.29,1216,Cwb
-24.1,-62.54,205,BSh
-25.45,-62.52,220,BSh
-24.42,-60.35,130,Cfa
-25.44,-54.28,270,Cfa
-26.51,-65.06,450,Cwa
-27.46,-64.18,199,Cwa
-27.34,-60.44,75,Cfa
-26.49,-60.27,92,Cfa
-27.27,-59.03,52,Cfa
-26.12,-58.14,60,Cfa
-27.27,-58.46,62,Cfa
-27.45,-57.38,74,Cfa
-27.35,-56.41,71,Cfa
-27.22,-55.58,125,Cfa
-27.29,-55.08,343,Cfa
-28.04,-67.34,1201,BWh
-29.14,-67.26,945,BWk
-29.13,-67.26,950,BWk
-29.23,-66.49,429,BSh
-28.36,-65.46,454,BSh
-29.54,-63.41,341,Cwa
-29.53,-61.57,88,Cfa
-29.11,-59.4,53,Cfa
-29.06,-59.13,38,Cfa
-29.13,-58.05,107,Cfa
-29.46,-57.58,73,Cfa
-29.41,-57.09,70,Cfa
-30.15,-68.45,1165,BWh
-31.34,-68.25,598,BWh
-30.22,-66.17,461,BWh
-30.22,-66.18,457,BWh
-31.2,-66.36,658,BSh
-31.57,-65.08,569,BSk
-31.0,-64.33,1138,Cwa
-31.19,-64.13,474,Cwa
-31.4,-63.53,338,Cwa
-31.42,-60.49,18,Cfa
-31.47,-60.29,78,Cfa
-31.51,-59.05,43,Cfa
-30.05,-58.46,68,Cfa
-30.15,-57.39,54,Cfa
-31.18,-58.01,38,Cfa
-32.36,-69.2,1844,BSk
-33.46,-69.02,940,BSk
-33.05,-68.25,653,BWk
-32.5,-68.47,704,BWh
-33.16,-66.21,702,BSk
-33.44,-65.23,486,Cfb
-33.07,-64.14,421,Cfa
-32.42,-62.09,114,Cfa
-32.55,-60.47,25,Cfa
-33.0,-58.37,21,Cfa
-35.3,-69.35,1425,BSk
-34.35,-68.24,748,BSk
-35.42,-63.45,145,Cfa
-34.08,-63.22,137,Cfa
-35.52,-61.54,86,Cfa
-34.33,-60.57,81,Cfa
-35.27,-60.53,76,Cfa
-36.04,-59.06,38,Cfa
-34.29,-58.37,4,Cfa
-34.33,-58.44,26,Cfa
-34.36,-58.36,12,Cfa
-34.34,-58.47,28,Cfa
-34.41,-58.39,30,Cfa
-34.49,-58.32,20,Cfa
-34.11,-58.16,36,Cfa
-34.34,-58.25,6,Cfa
-34.35,-58.29,25,Cfa
-34.58,-57.54,19,Cfa
-35.22,-57.17,22,Cfa
-35.1,-56.15,11,Cfa
-36.13,-65.26,312,BSk
-37.22,-64.35,219,Cfa
-36.34,-64.16,191,Cfa
-37.26,-61.53,233,Cfb
-36.15,-61.06,93,Cfa
-36.15,-61.06,93,Cfa
-36.45,-59.5,132,Cfa
-36.53,-60.13,166,Cfb
-37.14,-59.15,175,Cfb
-36.21,-57.44,9,Cfa
-37.43,-59.47,207,Cfb
-36.53,-56.4,9,Cfa
-36.33,-56.41,4,Cfa
-37.14,-57.02,7,Cfb
-37.36,-62.23,304,Cfa
-38.2,-60.15,115,Cfb
-37.44,-57.25,8,Cfb
-37.56,-57.35,21,Cfb
-38.57,-68.08,271,BWk
-39.01,-64.05,79,BSk
-39.23,-62.01,7,Cfa
-38.44,-62.1,74,Cfb
-38.44,-62.1,83,Cfb
-38.29,-58.5,32,Cfb
-40.05,-71.08,779,ET
-41.15,-71.37,1955,Csc
-41.09,-71.1,840,Csc
-41.15,-68.44,888,BSk
-40.44,-64.57,7,BSk
-40.51,-63.01,7,BSk
-41.58,-71.31,337,Csc
-42.58,-71.09,794,ET
-42.02,-71.1,720,Csb
-44.03,-70.26,720,BSk
-43.49,-68.53,460,Csb
-43.12,-65.16,43,BWk
-46.31,-71.01,429,Csc
-45.42,-70.15,545,Cfb
-45.01,-70.49,697,Cfb
-45.47,-67.3,46,BSk
-48.47,-70.1,356,BSk
-47.44,-65.55,80,BSk
-50.2,-72.18,220,BSk
-49.19,-67.47,62,BSk
-50.01,-68.34,111,BSk
-51.36,-72.13,273,Cfc
-51.37,-69.17,19,BSk
-52.2,-68.21,24,BSk
-53.48,-67.45,22,Cfc
-54.34,-67.17,109,ET
-54.48,-68.19,14,ET
-51.21,-60.41,26,ET
-51.54,-60.54,7,ET
-51.57,-60.03,21,ET
-51.49,-58.27,73,Cfc
-51.41,-57.46,23,Cfc
-54.16,-36.3,10,ET
-54.16,-36.3,3,ET
-63.24,-56.59,13,EF
-60.45,-44.43,6,ET
-56.17,-27.35,113,ET
-59.27,-27.19,27,ET
-70.18,-2.21,62,EF
-70.4,-8.15,40,EF
-90.0,0.0,2830,EF
-75.3,-26.39,30,EF
-77.31,-23.44,1545,EF
-77.52,-34.37,251,EF
-60.43,-45.36,6,EF
-77.34,-40.13,35,EF
-77.54,-45.59,243,EF
-62.12,-58.56,16,EF
-62.1,-58.28,2,EF
-62.14,-58.38,4,EF
-62.1,-58.5,10,EF
-64.14,-56.43,198,EF
-62.11,-58.59,10,EF
-62.3,-59.41,5,ET
-62.13,-58.58,10,EF
-63.19,-57.54,10,EF
-64.09,-60.57,50,EF
-64.46,-64.05,8,EF
-67.34,-68.08,16,EF
-65.15,-64.16,11,EF
-62.4,-60.23,10,ET
-71.2,-68.21,55,EF
-68.08,-67.08,4,EF
-75.55,-83.55,914,EF
-89.0,-0.18,2755,EF
-80.01,-119.32,1515,EF
-78.48,-174.4,15,EF
-89.57,-0.01,2835,EF
-62.13,-58.45,11,EF
-64.1,-61.32,17,EF
-66.58,-60.33,17,EF
-71.26,-68.56,780,EF
-72.13,-60.2,91,EF
-75.01,-62.32,25,EF
-64.47,-63.04,8,ET
-75.55,-83.55,1054,EF
-80.0,-120.0,1530,EF
-73.12,-127.03,30,EF
-67.22,-179.58,30,EF
-78.21,-173.22,18,EF
-82.35,-174.16,55,EF
-72.0,2.32,1290,EF
-70.46,11.5,102,EF
-70.46,11.45,120,EF
-71.32,24.08,931,EF
-69.0,39.35,21,EF
-67.4,45.51,40,EF
-67.36,62.52,16,EF
-70.14,65.51,1100,EF
-68.34,77.57,13,ET
-69.22,76.22,18,EF
-69.24,76.24,64,EF
-66.33,93.01,30,EF
-78.27,106.52,3420,EF
-66.17,110.31,41,EF
-66.4,140.01,43,EF
-66.49,141.23,39,EF
-69.3,159.23,300,EF
-66.17,162.2,30,EF
-73.03,169.36,201,EF
-74.42,164.06,80,EF
-77.32,161.4,15,EF
-77.51,166.4,34,EF
-77.51,166.45,95,EF
-76.43,162.58,201,EF
-77.57,166.31,20,EF
-77.52,166.58,8,EF
-81.3,3.44,2410,EF
-73.5,55.4,2775,EF
-68.39,60.33,1850,EF
-78.33,166.42,920,EF
-78.3,168.21,50,EF
-89.0,90.08,2935,EF
-68.29,102.1,2118,EF
-74.08,109.5,3070,EF
-66.17,110.48,390,EF
-66.43,112.56,1362,EF
-71.36,111.15,2740,EF
-66.01,111.05,10,EF
-74.3,123.0,3280,EF
-66.42,139.48,240,EF
-67.23,138.43,1560,EF
-70.01,134.43,2500,EF
-74.14,160.17,1772,EF
-74.29,160.29,1525,EF
-74.42,161.34,1200,EF
-80.02,-178.38,55,EF
-74.55,163.36,80,EF
-76.14,168.42,275,EF
-77.26,163.45,120,EF
-77.3,167.09,3700,EF
-79.56,169.5,60,EF
-79.57,164.58,75,EF
-78.01,170.48,45,EF
-83.09,174.28,60,EF
-71.56,171.08,30,EF
28.13,-177.22,4,Cfb
23.52,-166.17,2,Cfb
22.13,-159.27,98,Cfb
22.09,-159.39,1280,Cfb
22.04,-159.47,5,Cfb
21.54,-159.36,7,Cfb
22.14,-159.24,57,Cfb
21.59,-159.21,45,Cfb
21.59,-159.2,45,Cfb
21.52,-159.27,16,Cfb
21.52,-159.27,15,Cfb
21.55,-159.39,52,Cfb
22.04,-159.24,162,Cfb
21.41,-158.02,10,Cfb
21.29,-158.02,255,Cfb
21.34,-158.15,341,Cfb
21.26,-158.08,35,Cfb
21.27,-157.46,3,Cfb
21.19,-158.04,15,Cfb
21.19,-157.55,4,Cfb
21.19,-157.49,67,Cfb
21.21,-157.56,5,Cfb
21.19,-157.55,4,Cfb
21.2,-157.43,18,Cfb
21.09,-157.06,137,Cfb
20.55,-156.41,3,Cfb
20.54,-156.26,20,Cfb
20.54,-156.27,16,Cfb
21.01,-156.38,40,Cfb
20.47,-156.57,399,Cfb
20.42,-156.27,3,Cfb
20.48,-156.01,23,Cfb
20.15,-155.53,19,Cfb
20.54,-156.13,213,Cfb
19.44,-156.03,13,Cfb
20.0,-155.4,814,Cfb
19.47,-155.33,1887,Cfb
20.06,-155.28,140,Cfb
10.02,139.48,5,Af
10.03,139.48,2,Af
15.0,145.38,82,Af
13.29,144.48,91,Af
13.33,144.5,111,Af
13.35,144.56,185,Af
14.11,145.15,185,Af
18.54,145.36,2,Cfa
15.0,145.38,82,Af
15.07,145.44,65,Af
14.58,145.36,80,Af
20.03,145.13,13,Cfa
19.17,166.39,4,Af
11.21,162.21,5,Af
11.22,162.21,2,Af
11.14,169.51,2,Af
16.44,-169.31,5,Cfb
19.39,-156.0,9,Cfb
19.52,-155.39,1432,Cfb
19.43,-155.04,11,Cfb
19.43,-155.03,12,Cfb
19.31,-154.49,15,Cfb
19.06,-155.45,808,Cfb
19.0,-155.4,290,Cfb
5.2,132.23,3,Af
6.41,143.05,3,Af
7.23,143.55,4,Af
7.21,149.12,2,Af
6.42,149.18,3,Af
8.42,149.42,2,Af
7.28,151.51,2,Af
5.2,153.44,2,Af
5.3,153.49,3,Af
7.38,155.1,3,Af
6.58,158.14,37,Af
6.58,158.13,46,Af
6.13,160.43,4,Af
6.13,160.42,4,Af
9.46,160.59,3,Af
5.21,162.57,2,Af
5.2,163.02,4,Af
8.54,165.44,2,Af
8.44,167.44,8,Af
7.16,168.5,3,Af
7.17,168.51,2,Af
5.55,169.39,3,Af
9.28,170.15,3,Af
7.07,171.21,0,Af
7.05,171.23,3,Af
6.06,171.24,2,Af
6.05,171.44,4,Af
5.53,-162.03,2,Cfb
7.2,134.29,33,Af
3.01,131.11,5,Af
8.18,137.29,3,Af
9.29,138.05,17,Af
3.51,155.01,4,Af
1.05,154.46,3,Af
3.51,-159.22,5,Cfb
1.59,-157.29,3,Cfb
2.0,-157.24,3,Cfb
-6.42,156.23,3,Af
-8.2,157.16,6,Af
-8.47,160.44,11,Af
-9.25,159.58,56,Af
-9.25,160.03,9,Af
-10.25,161.55,3,Af
-0.32,166.55,6,Af
-0.54,169.32,66,Af
-10.42,165.48,24,Af
-13.19,166.37,5,Af
-13.51,167.33,18,Af
-15.31,167.13,44,Af
-16.25,167.48,26,Af
-17.42,168.18,21,Af
-19.32,169.15,73,Af
-20.14,169.46,7,Af
-18.29,163.05,5,Cfa
-19.58,158.31,4,Cfa
-20.34,164.17,18,Cfa
-20.39,166.35,7,Am
-20.46,167.14,29,Am
-20.56,165.19,13,Cfa
-21.29,168.02,42,Am
-22.01,166.13,14,Cfb
-22.16,166.27,72,Cfb
-22.36,167.27,97,Cfa
-22.2,171.2,27,Af
3.02,172.47,1,Af
1.21,172.55,4,Af
-1.21,176.0,3,Af
-2.4,176.5,7,Af
-5.4,176.08,3,Af
-7.14,177.09,2,Af
-8.31,179.13,2,Af
-8.31,179.14,0,Af
-10.45,179.3,3,Af
-12.3,177.03,26,Af
-16.08,-179.59,63,Af
-16.28,179.21,17,Af
-17.0,178.42,36,Af
-16.42,177.35,50,Am
-16.49,179.21,13,Af
-16.41,-179.52,21,Af
-17.09,176.55,5,Am
-17.15,-178.55,5,Af
-17.41,178.5,3,Af
-17.45,177.27,18,Am
-18.03,178.34,7,Af
-18.09,178.27,9,Af
-18.14,-178.48,3,Af
-19.03,178.1,33,Af
-19.08,179.45,5,Af
-20.4,-178.43,28,Af
-2.46,-171.43,2,Af
-8.32,-172.31,3,Af
-9.12,-171.54,3,Af
-9.12,-171.55,3,Af
-9.23,-171.16,4,Af
-13.14,-176.1,27,Af
-14.19,-178.07,36,Af
-13.49,-172.0,5,Af
-13.3,-172.38,4,Af
-13.48,-171.47,2,Af
-14.03,-171.27,34,Af
-14.19,-170.5,122,Af
-14.2,-170.43,3,Af
-14.15,-171.34,60,Af
-14.15,-169.29,32,Af
-15.34,-175.37,61,Af
-15.57,-173.46,3,Af
-18.35,-173.58,70,Af
-18.39,-173.59,10,Af
-19.48,-174.21,3,Af
-19.57,-174.42,4,Af
-20.15,-174.48,36,Af
-21.14,-175.09,41,Af
-9.01,-158.04,2,Af
-9.0,-158.03,1,Af
-10.03,-161.06,5,Af
-10.53,-165.49,3,Af
-13.14,-163.05,3,Af
-19.04,-169.55,22,Af
-18.04,-163.11,4,Af
-18.5,-159.46,6,Af
-20.08,-157.21,9,Af
-21.12,-159.49,7,Af
-21.55,-157.57,15,Af
-0.23,-160.01,2,Af
-8.49,-140.12,64,Af
-9.48,-139.02,52,Af
-16.27,-151.45,3,Af
-16.43,-151.28,1,Af
-17.33,-149.37,2,Af
-14.58,-147.4,3,Af
-14.29,-145.02,3,Af
-18.04,-140.57,3,Af
-19.52,-145.0,3,Af
-23.08,-134.58,89,Af
-18.28,-136.28,8,Af
-22.26,-151.22,3,Af
-21.49,-138.48,3,Af
-21.29,-135.27,3,Af
-23.21,-149.29,3,Af
-27.37,-144.2,2,Af
-25.04,-130.06,265,Af
-34.26,172.41,191,Cfb
-35.08,173.16,87,Cfb
-35.07,174.01,84,Cfb
-35.54,175.06,60,Cfb
-36.18,174.42,452,Cfb
-36.13,175.29,140,Cfb
-36.26,174.4,72,Cfb
-36.36,174.5,89,Cfb
-37.01,174.49,6,Cfb
-36.47,174.38,27,Cfb
-37.01,174.48,6,Cfb
-37.03,174.33,244,Cfb
-37.39,176.11,11,Cfb
-37.4,176.12,5,Cfb
-37.4,176.12,5,Cfb
-37.33,178.18,50,Cfb
-38.1,174.42,28,Cfb
-38.42,174.37,27,Cfb
-38.07,176.19,294,Cfb
-38.07,176.19,288,Cfb
-38.4,177.59,8,Cfb
-38.39,177.59,4,Cfb
-39.33,173.26,37,Cfb
-39.01,174.11,36,Cfb
-39.0,174.1,32,Cfb
-39.58,175.01,15,Cfb
-39.18,175.32,1628,Cfb
-39.28,175.41,823,Cfb
-39.27,176.51,3,Cfb
-40.12,175.22,52,Cfb
-40.19,175.36,39,Cfb
-40.19,175.37,40,Cfb
-40.54,174.59,12,Cfb
-40.54,174.59,7,Cfb
-41.18,174.38,548,Cfb
-41.2,174.48,7,Cfb
-41.2,174.48,12,Cfb
-40.27,176.18,50,Cfb
-40.58,175.38,116,Cfb
-41.35,175.14,6,Cfb
-40.17,176.39,8,Cfb
-40.54,176.15,7,Cfb
-40.54,176.14,20,Cfb
-41.44,171.34,18,Cfb
-41.45,171.36,4,Cfb
-40.33,173.0,3,Cfb
-41.48,172.2,160,Cfb
-41.18,173.13,7,Cfb
-41.18,173.14,7,Cfb
-41.06,173.57,13,Cfb
-41.17,173.49,12,Cfb
-41.31,173.52,32,Cfb
-41.06,174.26,68,Cfb
-41.44,174.12,32,Cfb
-42.43,170.59,40,Cfb
-42.43,171.0,40,Cfb
-42.46,172.53,174,Cfb
-42.25,173.42,101,Cfb
-43.52,169.0,4,Cfb
-44.4,167.55,6,Cfb
-43.33,171.59,196,Cfb
-43.47,172.01,124,Cfb
-44.18,171.13,27,Cfb
-44.18,171.14,26,Cfb
-44.24,171.15,9,Cfb
-43.29,172.33,34,Cfb
-43.28,172.31,37,Cfb
-44.58,171.05,30,Cfb
-45.13,166.53,19,ET
-46.1,166.38,41,ET
-45.01,168.44,358,Cfc
-46.25,168.2,1,Cfb
-46.06,168.56,70,Cfb
-45.56,170.12,2,Cfb
-45.54,170.31,2,Cfb
-45.46,170.44,76,Cfb
-47.16,167.27,101,Cfb
-50.29,166.18,40,Cfb
-52.33,169.09,19,Cfb
-52.33,169.1,19,Cfb
-43.57,-176.34,48,Cfb
-43.57,-176.35,48,Cfb
-29.15,-177.56,49,Af
-29.15,-177.55,49,Af
-6.08,141.18,65,Af
-9.04,143.12,8,Am
-3.34,143.38,9,Af
-5.51,144.13,1631,Af
-7.24,144.15,15,Af
-6.01,144.58,1493,Af
-7.57,145.46,6,Af
-5.13,145.48,12,Af
-6.17,145.52,1579,Cfb
-6.1,143.4,1676,Af
-2.42,141.19,9,Af
-6.22,143.18,807,Af
-9.26,147.13,47,Am
-2.04,147.26,5,Af
-5.34,146.33,47,Af
-2.34,150.49,7,Af
-10.19,150.27,11,Af
-9.4,150.48,9,Af
-3.19,154.4,1,Af
-4.01,153.39,46,Af
-4.13,152.11,9,Af
-10.42,152.5,17,Af
